Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Ortholog Group
TGVEG_263150	TGVEG_263150-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:762,763..766,734(+)	tetratricopeptide repeat-containing protein	TGGT1_263150,TGME49_263150,TGRH88_067870	OG6_105270
TGVEG_263170	TGVEG_263170-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:756,175..760,457(-)	CS domain protein	TGGT1_263170,TGME49_263170,TGRH88_067850	OG6_215366
TGVEG_263180	TGVEG_263180-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:744,733..752,501(-)	myosin D	TGGT1_263180,TGME49_263180,TGRH88_067840	OG6_100187
TGVEG_263190	TGVEG_263190-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:735,090..741,942(-)	putative adenylosuccinate lyase	TGGT1_263190,TGME49_263190,TGRH88_067830	OG6_100666
TGVEG_263200	TGVEG_263200-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:722,111..731,891(+)	putative myosin heavy chain	TGGT1_263200,TGME49_263200,TGRH88_067820	OG6_491311
TGVEG_263210	TGVEG_263210-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:713,872..716,737(-)	ubiquitin interaction motif domain-containing protein	TGGT1_263210,TGME49_263210	OG6_490674
TGVEG_263220	TGVEG_263220-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:704,069..710,212(+)	rhoptry kinase family protein ROP21	TGGT1_263220,TGME49_263220,TGRH88_067800	OG6_223027
TGVEG_263230	TGVEG_263230-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:698,007..700,682(+)	putative transmembrane protein	TGGT1_263230,TGME49_263230,TGRH88_067790	OG6_489614
TGVEG_263240	TGVEG_263240-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:692,881..694,340(+)	MerC mercury resistance protein	TGGT1_263240,TGME49_263240,TGRH88_067780	OG6_160212
TGVEG_263245	TGVEG_263245-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:690,249..691,469(-)	cpw-wpc domain-containing protein	TGGT1_263245,TGME49_263245,TGRH88_067770	OG6_489449
TGVEG_263250	TGVEG_263250-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:688,854..689,442(-)	Pb-fam-5 protein	TGGT1_263250,TGME49_263250,TGRH88_067760	OG6_490430
TGVEG_263260	TGVEG_263260-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:681,736..684,819(-)	transporter, major facilitator family protein	TGGT1_263260,TGME49_263260,TGRH88_067750	OG6_129457
TGVEG_263270	TGVEG_263270-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:670,868..678,888(+)	glycerophosphodiester phosphodiesterase family protein	TGGT1_263270,TGME49_263270,TGRH88_067740	OG6_116042
TGVEG_263280	TGVEG_263280-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:664,538..666,026(+)	putative transmembrane protein	TGGT1_263280,TGME49_263280,TGRH88_067730	OG6_223026
TGVEG_263290	TGVEG_263290-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:656,347..661,039(-)	rhomboid protease ROM2	TGGT1_263290,TGME49_263290,TGRH88_067720	OG6_183612
TGVEG_263300	TGVEG_263300-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:649,926..653,650(-)	eukaryotic porin protein	TGGT1_263300,TGME49_263300,TGRH88_067710	OG6_132669
TGVEG_263310	TGVEG_263310-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:647,390..648,565(+)	putative step ii splicing factor	TGGT1_263310,TGME49_263310,TGRH88_067700	OG6_134700
TGVEG_263320	TGVEG_263320-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:644,290..645,501(-)	hypothetical protein	TGGT1_263320,TGME49_263320,TGRH88_067690	OG6_491458
TGVEG_263323	TGVEG_263323-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:637,711..642,490(+)	putative tetratricopeptide repeat protein 11	TGGT1_263323,TGME49_263323,TGRH88_067680	OG6_102996
TGVEG_263327	TGVEG_263327-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:634,363..634,988(-)	putative transmembrane protein	TGGT1_263327	OG6_490375
TGVEG_263330	TGVEG_263330-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:628,271..634,156(-)	Adaptin ear-binding coat-associated protein 2 (NECAP-2) isoform 2 family protein	TGGT1_263330,TGME49_263330,TGRH88_067670	OG6_101944
TGVEG_263335	TGVEG_263335-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:627,476..628,152(-)	hypothetical protein	TGGT1_263335,TGRH88_067660	OG6_491907
TGVEG_263340	TGVEG_263340-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:621,651..623,270(-)	RNA methyltransferase, TrmH family protein	TGGT1_263340,TGME49_263340,TGRH88_067650	OG6_102128
TGVEG_263350	TGVEG_263350-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:618,505..619,449(-)	putative transmembrane protein	TGGT1_263350,TGME49_263350	OG6_492233
TGVEG_263360	TGVEG_263360-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:602,460..616,555(-)	WD domain, G-beta repeat-containing protein	TGGT1_263360,TGME49_263360,TGRH88_067630	OG6_102303
TGVEG_263380	TGVEG_263380-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:599,909..601,205(+)	Dullard family phosphatase domain-containing protein	TGGT1_263380,TGME49_263380,TGRH88_067620	OG6_103508
TGVEG_263390	TGVEG_263390-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:590,093..594,832(+)	hypothetical protein	TGGT1_263390,TGME49_263390,TGRH88_067610	OG6_222987
TGVEG_263400	TGVEG_263400-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:586,380..588,491(-)	putative pseudouridine synthase	TGGT1_263400,TGME49_263400,TGRH88_067600	OG6_100211
TGVEG_263410	TGVEG_263410-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:578,897..584,401(-)	scavenger receptor cysteine-rich domain-containing protein	TGGT1_263410,TGME49_263410,TGRH88_067590	OG6_113093
TGVEG_263420	TGVEG_263420-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:568,707..578,756(+)	ubiquitin-specific protease USP4	TGGT1_263420,TGME49_263420,TGRH88_067580	OG6_101021
TGVEG_263430	TGVEG_263430-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:561,340..566,230(+)	3-hydroxyisobutyrate dehydrogenase	TGGT1_263430,TGME49_263430,TGRH88_067570	OG6_101839
TGVEG_263440	TGVEG_263440-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:554,410..559,894(-)	Nop53 (60S ribosomal biogenesis) protein	TGGT1_263440,TGME49_263440,TGRH88_067560	OG6_139060
TGVEG_263450	TGVEG_263450-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:549,175..552,636(+)	hypothetical protein	TGGT1_263450,TGME49_263450,TGRH88_067550	OG6_492185
TGVEG_263470	TGVEG_263470-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:545,239..547,036(-)	ubiquitin carboxyl-terminal hydrolase UCHL3	TGGT1_263470,TGME49_263470,TGRH88_067530	OG6_101218
TGVEG_263480	TGVEG_263480-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:537,034..544,048(+)	sodium/hydrogen exchanger 3 protein	TGGT1_263480,TGME49_263480,TGRH88_067520	OG6_100371
TGVEG_263490	TGVEG_263490-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:531,025..532,939(+)	putative ubiquitin conjugating enzyme E2	TGGT1_263490,TGME49_263490,TGRH88_067510	OG6_101178
TGVEG_263500	TGVEG_263500-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:521,732..527,512(+)	putative vacuolar protein sorting-associated protein 26	TGGT1_263500,TGME49_263500,TGRH88_067500	OG6_101403
TGVEG_263510	TGVEG_263510-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:507,571..517,553(-)	Spc97 / Spc98 family protein	TGGT1_263510,TGME49_263510,TGRH88_067490	OG6_101900
TGVEG_263520	TGVEG_263520-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:503,875..505,889(+)	microtubule associated protein SPM1	TGGT1_263520,TGME49_263520,TGRH88_067480	OG6_105719
TGVEG_263530	TGVEG_263530-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:498,272..500,317(-)	putative chaperonin	TGGT1_263530,TGME49_263530,TGRH88_067470	OG6_100490
TGVEG_263540	TGVEG_263540-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:493,514..496,801(+)	hypothetical protein	TGGT1_263540,TGME49_263540,TGRH88_067460	OG6_490151
TGVEG_263550	TGVEG_263550-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:488,443..490,326(+)	putative 39S ribosomal protein L47, mitochondrial precursor	TGGT1_263550,TGME49_263550,TGRH88_067450	OG6_137248
TGVEG_263560	TGVEG_263560-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:481,942..486,610(-)	putative transmembrane protein	TGGT1_263560,TGME49_263560,TGRH88_067440	OG6_222990
TGVEG_263570	TGVEG_263570-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:474,683..480,089(-)	putative trichohyalin	TGGT1_263570,TGME49_263570,TGRH88_067430	OG6_222989
TGVEG_263580	TGVEG_263580-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:467,490..471,610(+)	bromodomain-containing protein	TGGT1_263580,TGME49_263580,TGRH88_067420	OG6_110242
TGVEG_263595	TGVEG_263595-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:458,666..461,688(+)	RNA-binding protein	TGGT1_263595,TGME49_263595,TGRH88_067400	OG6_102431
TGVEG_263610	TGVEG_263610-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:438,553..438,918(-)	hypothetical protein	TGRH88_067380	OG6r21_155646
TGVEG_263630	TGVEG_263630-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:432,107..434,826(-)	hypothetical protein	TGGT1_263630,TGME49_263630,TGRH88_067370	OG6_160738
TGVEG_263637	TGVEG_263637-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:427,847..428,230(+)	hypothetical protein	TGGT1_263637,TGRH88_067360	OG6_491227
TGVEG_263642	TGVEG_263642-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:425,107..426,553(+)	hypothetical protein	TGGT1_263642,TGRH88_067350	OG6_489633
TGVEG_263650	TGVEG_263650-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:416,354..423,955(+)	putative pre-mRNA-processing protein 8	TGGT1_263650,TGME49_263650,TGRH88_067340	OG6_100085
TGVEG_263660	TGVEG_263660-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:408,298..412,137(-)	putative transmembrane protein	TGGT1_263660,TGME49_263660,TGRH88_067330	OG6_491610
TGVEG_263670	TGVEG_263670-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:406,009..407,184(+)	putative ribosomal RNA large subunit methyltransferase FTSJ1	TGGT1_263670,TGME49_263670,TGRH88_067320	OG6_102125
TGVEG_263680	TGVEG_263680-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:401,518..404,489(-)	hypothetical protein	TGGT1_263680,TGME49_263680,TGRH88_067310	OG6_146148
TGVEG_263690	TGVEG_263690-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:394,211..398,481(-)	DIE2/alg10 family protein	TGGT1_263690,TGME49_263690,TGRH88_067300	OG6_103728
TGVEG_263700	TGVEG_263700-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:390,385..392,126(+)	ribosomal protein RPS14	TGGT1_263700,TGME49_263700,TGRH88_067290	OG6_100266
TGVEG_263710	TGVEG_263710-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:377,347..387,000(-)	acyl-CoA:cholesterol acyltransferase alpha ACAT1-alpha	TGGT1_263710,TGME49_263710,TGRH88_067280	OG6_101524
TGVEG_263720	TGVEG_263720-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:372,234..373,621(+)	HMG (high mobility group) box domain-containing protein	TGGT1_263720,TGME49_263720,TGRH88_067270	OG6_121004
TGVEG_263730	TGVEG_263730-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:360,992..368,903(-)	FAD-dependent glycerol-3-phosphate dehydrogenase	TGGT1_263730,TGME49_263730,TGRH88_067260	OG6_101157
TGVEG_263740	TGVEG_263740-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:349,664..359,336(+)	ABC transporter transmembrane region domain-containing protein	TGGT1_263740,TGME49_263740,TGRH88_067250	OG6_146178
TGVEG_263750	TGVEG_263750-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:342,578..346,277(-)	hypothetical protein	TGGT1_263750,TGME49_263750,TGRH88_067240	OG6_490332
TGVEG_263760	TGVEG_263760-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:335,358..341,414(+)	hypothetical protein	TGGT1_263760,TGME49_263760,TGRH88_067230	OG6_492100
TGVEG_263785	TGVEG_263785-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:328,534..332,098(+)	phosphatidate cytidylyltransferase	TGGT1_263785,TGME49_263785,TGRH88_067220	OG6_104862
TGVEG_263800	TGVEG_263800-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:325,135..327,033(-)	RNase P subunit p30	TGGT1_263800,TGME49_263800,TGRH88_067210	OG6_102854
TGVEG_263810	TGVEG_263810-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:320,727..323,229(+)	putative transmembrane protein	TGGT1_263810,TGME49_263810,TGRH88_067200	OG6_222977
TGVEG_263820	TGVEG_263820-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:310,014..316,484(+)	DEAD/DEAH box helicase domain-containing protein	TGGT1_263820,TGME49_263820,TGRH88_067190	OG6_491515
TGVEG_263840	TGVEG_263840-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:298,384..305,804(-)	hypothetical protein	TGGT1_263840,TGME49_263840,TGRH88_067180	OG6_489421
TGVEG_263850	TGVEG_263850-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:293,337..296,169(-)	hypothetical protein	TGGT1_263850,TGME49_263850,TGRH88_067170	OG6_160740
TGVEG_263860	TGVEG_263860-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:288,238..291,499(+)	hepatocellular carcinoma-associated antigen 59	TGGT1_263860,TGME49_263860,TGRH88_067160	OG6_103943
TGVEG_263870	TGVEG_263870-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:278,294..287,815(-)	glutamate-tRNA ligase	TGGT1_263870,TGME49_263870,TGRH88_067150	OG6_103886
TGVEG_263980	TGVEG_263980-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:263,521..277,071(+)	pentatricopeptide repeat domain-containing protein	TGGT1_263980,TGME49_263980,TGRH88_067140	OG6_490135
TGVEG_263990	TGVEG_263990-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:257,511..258,782(-)	hypothetical protein	TGGT1_263990,TGME49_263990,TGRH88_067130	OG6_178123
TGVEG_264000	TGVEG_264000-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:245,030..255,148(-)	aldehyde dehydrogenase	TGGT1_264000,TGME49_264000,TGRH88_067120	OG6_133789
TGVEG_264010	TGVEG_264010-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:240,936..242,319(-)	hypothetical protein	TGGT1_264010,TGME49_264010,TGRH88_067110	OG6_103584
TGVEG_264020	TGVEG_264020-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:234,907..239,038(+)	bromodomain protein	TGGT1_264020,TGME49_264020,TGRH88_067100	OG6_491544
TGVEG_264030	TGVEG_264030-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:228,553..233,015(-)	putative aminotransferase	TGGT1_264030,TGME49_264030,TGRH88_067090	OG6_100524
TGVEG_264040	TGVEG_264040-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:225,556..226,218(-)	hypothetical protein	TGGT1_264040,TGME49_264040,TGRH88_067080	OG6_139492
TGVEG_264050	TGVEG_264050-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:220,302..223,951(+)	ubiquitin-conjugating enzyme subfamily protein	TGGT1_264050,TGME49_264050,TGRH88_067070	OG6_103697
TGVEG_264060	TGVEG_264060-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:216,282..219,059(-)	PCI domain-containing protein	TGGT1_264060,TGME49_264060,TGRH88_067060	OG6_101860
TGVEG_264070	TGVEG_264070-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:210,555..216,197(+)	F5/8 type C domain-containing protein	TGGT1_264070,TGME49_264070,TGRH88_067050	OG6_120266
TGVEG_264075	TGVEG_264075-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:209,974..210,303(+)	putative transmembrane protein	TGGT1_264075,TGME49_264075,TGRH88_067040	OG6_490527
TGVEG_264080	TGVEG_264080-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:207,502..208,980(-)	acyl carrier protein ACP	TGGT1_264080,TGME49_264080,TGRH88_067030	OG6_100820
TGVEG_264090	TGVEG_264090-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:190,000..205,365(+)	hypothetical protein	TGGT1_264090,TGME49_264090,TGRH88_067020	OG6_490437
TGVEG_264100	TGVEG_264100-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:188,609..189,121(+)	hypothetical protein	TGGT1_264100,TGME49_264100,TGRH88_067010	OG6_489662
TGVEG_264110	TGVEG_264110-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:183,974..184,834(+)	putative class I peptide chain release factor	TGGT1_264110,TGME49_264110,TGRH88_066990	OG6_102939
TGVEG_264120	TGVEG_264120-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:172,937..181,451(+)	Myb family DNA-binding domain-containing protein	TGGT1_264120,TGME49_264120,TGRH88_066980	OG6_100129
TGVEG_264130	TGVEG_264130-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:164,633..168,859(-)	pre-mRNA-splicing factor CWC26, related protein	TGGT1_264130,TGME49_264130,TGRH88_066970	OG6_103002
TGVEG_264140	TGVEG_264140-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:141,778..161,187(-)	hypothetical protein	TGGT1_264140,TGME49_264140,TGRH88_066960	OG6_491911
TGVEG_264150	TGVEG_264150-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:138,848..140,373(-)	hypothetical protein	TGGT1_264150,TGME49_264150,TGRH88_066950	OG6_491808
TGVEG_264160	TGVEG_264160-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:130,982..137,171(-)	DEAD/DEAH box helicase domain-containing protein	TGGT1_264160,TGME49_264160,TGRH88_066940	OG6_490360
TGVEG_264170	TGVEG_264170-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:121,755..128,631(+)	hypothetical protein	TGGT1_264170,TGME49_264170,TGRH88_066930	OG6_489966
TGVEG_264175	TGVEG_264175-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:120,720..121,359(-)	hypothetical protein	TGGT1_264175,TGRH88_066920	OG6_489380
TGVEG_264178A	TGVEG_264178A-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:113,873..116,132(-)	flagellar associated protein	TGGT1_264178A,TGME49_264178,TGRH88_066910	OG6_103263
TGVEG_264178B	TGVEG_264178B-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:102,837..112,411(-)	flagellar associated protein	TGGT1_264178B,TGME49_264178,TGRH88_066910	OG6_103263
TGVEG_264182	TGVEG_264182-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:100,432..102,539(+)	putative transmembrane protein	TGGT1_264182,TGRH88_066900	OG6_491919
TGVEG_264190	TGVEG_264190-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:93,973..99,994(+)	tRNA pseudouridine synthase	TGGT1_264190,TGME49_264190,TGRH88_066890	OG6_188729
TGVEG_264200	TGVEG_264200-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:87,710..92,079(-)	putative transmembrane protein	TGGT1_264200,TGME49_264200,TGRH88_066880	OG6_491573
TGVEG_264210	TGVEG_264210-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:81,928..85,485(-)	hypothetical protein	TGGT1_264210,TGME49_264210,TGRH88_066870	OG6_490095
TGVEG_264220	TGVEG_264220-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:63,611..71,881(+)	hypothetical protein	TGGT1_264220,TGME49_264220,TGRH88_066850	OG6_103258
TGVEG_264225	TGVEG_264225-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:58,416..60,192(-)	Toxoplasma gondii family B protein	TGGT1_264225,TGME49_264225,TGRH88_066840	OG6_115507
TGVEG_264230	TGVEG_264230-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:56,429..56,767(-)	hypothetical protein	TGME49_264230	OG6_224213
TGVEG_264240	TGVEG_264240-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:35,123..38,628(-)	hypothetical protein	TGGT1_264240,TGME49_264240	OG6_489766
TGVEG_264250	TGVEG_264250-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:8,349..10,737(-)	hypothetical protein	TGGT1_409050,TGME49_264250	OG6_490452
TGVEG_264260	TGVEG_264260-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIb:6,237..8,202(-)	hypothetical protein	TGGT1_264260,TGME49_264260	OG6_491873
TGVEG_264430A	TGVEG_264430A-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,274,698..2,278,071(+)	hypothetical protein	TGGT1_264430,TGME49_500327,TGRH88_012910	OG6_136510
TGVEG_264430B	TGVEG_264430B-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,278,532..2,280,574(+)	hypothetical protein	TGME49_500327,TGRH88_012910	OG6_136510
TGVEG_264440	TGVEG_264440-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,266,711..2,270,600(-)	signal recognition particle receptor beta subunit protein	TGGT1_264440,TGME49_264440,TGRH88_012900	OG6_103000
TGVEG_264450	TGVEG_264450-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,246,948..2,264,565(+)	putative DNA topoisomerase III beta-1	TGGT1_264450,TGME49_264450,TGRH88_012890	OG6_103726
TGVEG_264460	TGVEG_264460-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,235,964..2,243,498(+)	DNA-directed RNA polymerase III RPC5	TGGT1_264460,TGME49_264460,TGRH88_012880	OG6_102756
TGVEG_264468	TGVEG_264468-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,234,633..2,235,670(+)	putative transmembrane protein	TGGT1_264468,TGRH88_012870	OG6_491794
TGVEG_264472	TGVEG_264472-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,229,938..2,233,996(-)	hypothetical protein	TGGT1_264472,TGME49_264472,TGRH88_012860	OG6_490573
TGVEG_264485	TGVEG_264485-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,213,083..2,225,341(-)	AP2 domain transcription factor AP2IX-3	TGGT1_264485,TGME49_264485,TGRH88_012850	OG6_491775
TGVEG_264600	TGVEG_264600-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,210,627..2,211,766(+)	putative transmembrane protein	TGGT1_264600,TGME49_264600,TGRH88_012840	OG6_491459
TGVEG_264610	TGVEG_264610-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,200,275..2,206,383(-)	RNA recognition motif-containing protein	TGGT1_264610,TGME49_264610,TGRH88_012830	OG6_167248
TGVEG_264620	TGVEG_264620-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,196,503..2,196,904(-)	hypothetical protein	TGGT1_264620,TGME49_264620,TGRH88_012820	OG6_181304
TGVEG_264630	TGVEG_264630-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,190,779..2,191,437(-)	hypothetical protein	TGGT1_264630,TGME49_264630,TGRH88_012810	OG6_490559
TGVEG_264640	TGVEG_264640-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,182,578..2,187,000(-)	bromodomain-containing protein	TGGT1_264640,TGME49_264640,TGRH88_012800	OG6_127990
TGVEG_264650	TGVEG_264650-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,173,767..2,181,116(+)	phosphoacetylglucosamine mutase	TGGT1_264650,TGME49_264650,TGRH88_012790	OG6_102413
TGVEG_264660	TGVEG_264660-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,163,872..2,171,193(+)	SAG-related sequence SRS44	TGGT1_264660,TGME49_264660,TGRH88_012780	OG6_224214
TGVEG_264670	TGVEG_264670-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,144,604..2,161,254(+)	DNA polymerase family B protein	TGGT1_264670,TGME49_264670,TGRH88_012770	OG6_152009
TGVEG_264680	TGVEG_264680-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,140,789..2,141,184(-)	hypothetical protein	TGGT1_264680,TGRH88_012760	OG6_121204
TGVEG_264690	TGVEG_264690-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,135,721..2,139,985(-)	putative cyclin 4	TGGT1_264690,TGME49_264690,TGRH88_012750	OG6_102010
TGVEG_264700	TGVEG_264700-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,131,730..2,132,745(+)	hypothetical protein	TGGT1_264700,TGME49_264700,TGRH88_012740	OG6_490592
TGVEG_264710	TGVEG_264710-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,124,659..2,129,824(+)	bucentaur or craniofacial development domain-containing protein	TGGT1_264710,TGME49_264710,TGRH88_012730	OG6_126422
TGVEG_264720	TGVEG_264720-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,117,762..2,123,050(-)	hypothetical protein	TGGT1_264720,TGME49_264720,TGRH88_012720	OG6_146133
TGVEG_264730	TGVEG_264730-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,114,523..2,115,586(-)	hypothetical protein	TGGT1_264730,TGME49_264730,TGRH88_012710	OG6_160722
TGVEG_264740	TGVEG_264740-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,107,416..2,111,382(-)	putative transmembrane protein	TGGT1_264740,TGME49_264740,TGRH88_012700	OG6_492231
TGVEG_264745	TGVEG_264745-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,098,712..2,099,524(+)	hypothetical protein	TGGT1_264745	OG6_489311
TGVEG_264748	TGVEG_264748-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,098,288..2,098,536(+)	hypothetical protein	TGGT1_264748	OG6_490503
TGVEG_264752	TGVEG_264752-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,084,802..2,098,071(-)	HEAT repeat-containing protein	TGGT1_264752,TGME49_264752,TGRH88_012690	OG6_490625
TGVEG_264760	TGVEG_264760-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:2,071,194..2,083,255(+)	Oxysterol-binding protein	TGGT1_264760,TGME49_264760,TGRH88_012680	OG6_101373
