Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Ortholog Group
TGGT1_260000	TGGT1_260000-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,506,076..2,513,785(-)	hypothetical protein	TGME49_260000,TGRH88_070260,TGVEG_260000	OG6_119300
TGGT1_260010	TGGT1_260010-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,501,650..2,503,882(+)	acetyltransferase, GNAT family protein	TGME49_260010,TGRH88_070250,TGVEG_260010	OG6_102120
TGGT1_260020	TGGT1_260020-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,497,658..2,498,218(+)	hypothetical protein	TGME49_260020,TGRH88_070240,TGVEG_260020	OG6_491415
TGGT1_260030	TGGT1_260030-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,488,342..2,495,420(-)	atypical MEK-related kinase (incomplete catalytic triad)	TGME49_260030,TGRH88_070230,TGVEG_260030	OG6_492064
TGGT1_260140	TGGT1_260140-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,482,518..2,486,228(-)	phosphomannose isomerase type I protein	TGME49_260140,TGRH88_070220,TGVEG_260140	OG6_102059
TGGT1_260150	TGGT1_260150-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,469,236..2,479,231(-)	tetratricopeptide repeat-containing protein	TGME49_260150,TGRH88_070210,TGVEG_260150	OG6_491811
TGGT1_260160	TGGT1_260160-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,464,051..2,467,702(+)	hypothetical protein	TGME49_260160,TGRH88_070200,TGVEG_260160	OG6_102591
TGGT1_260170	TGGT1_260170-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,455,204..2,462,803(-)	putative elongation factor EF-G	TGME49_260170,TGRH88_070190,TGVEG_260170	OG6_100770
TGGT1_260180	TGGT1_260180-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,449,773..2,451,633(-)	hypothetical protein	TGME49_260180,TGRH88_070180,TGVEG_260180	OG6_139433
TGGT1_260190	TGGT1_260190-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,444,928..2,447,434(+)	microneme protein MIC13	TGME49_260190,TGRH88_070170,TGVEG_260190	OG6_149625
TGGT1_260200	TGGT1_260200-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,436,028..2,444,182(-)	helicase associated domain (ha2) protein	TGME49_260200,TGRH88_070160,TGVEG_260200	OG6_100085
TGGT1_260205	TGGT1_260205-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,435,387..2,435,985(-)	hypothetical protein	TGRH88_070150,TGVEG_260205	OG6_490697
TGGT1_260210	TGGT1_260210-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,423,937..2,433,987(+)	DnaJ domain-containing protein	TGME49_260210,TGRH88_070140,TGVEG_260210	OG6_102331
TGGT1_260220	TGGT1_260220-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,417,343..2,420,516(-)	folate/biopterin transporter subfamily protein	TGME49_260220,TGRH88_070130,TGVEG_260220	OG6_103141
TGGT1_260230	TGGT1_260230-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,409,524..2,415,151(+)	hypothetical protein	TGME49_260230,TGRH88_070120,TGVEG_260230	OG6_146139
TGGT1_260240	TGGT1_260240-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,404,604..2,407,464(+)	ccr4-associated factor family protein	TGME49_260240,TGRH88_070110,TGVEG_260240	OG6_101138
TGGT1_260250	TGGT1_260250-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,393,385..2,397,792(-)	cyclin domain protein, cyclin H family protein	TGME49_260250,TGRH88_070090,TGVEG_260250	OG6_102792
TGGT1_260260	TGGT1_260260-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,389,422..2,391,225(-)	ribosomal protein RPP1	TGME49_260260,TGRH88_070080,TGVEG_260260	OG6_101037
TGGT1_260270	TGGT1_260270-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,371,671..2,387,615(+)	HEAT repeat-containing protein	TGME49_260270,TGRH88_070070,TGVEG_260270	OG6_489599
TGGT1_260280	TGGT1_260280-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,370,576..2,371,097(-)	hypothetical protein	TGRH88_070060,TGVEG_260280	OG6_490601
TGGT1_260290	TGGT1_260290-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,368,921..2,369,595(-)	hypothetical protein	TGRH88_070050,TGVEG_260290	OG6_492284
TGGT1_260300	TGGT1_260300-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,364,736..2,368,260(-)	metal cation transporter, ZIP family protein	TGME49_500163,TGRH88_070040,TGVEG_260300	OG6_101746
TGGT1_260310	TGGT1_260310-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,334,844..2,358,106(-)	ATP-binding cassette transporter ABC.B1	TGME49_260310,TGRH88_070030,TGVEG_260310	OG6_100059
TGGT1_260320	TGGT1_260320-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,326,057..2,331,884(+)	Noc2p family protein	TGME49_260320,TGRH88_070020,TGVEG_260320	OG6_102068
TGGT1_260325	TGGT1_260325-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,324,958..2,325,671(+)	hypothetical protein	TGME49_260325,TGRH88_070010,TGVEG_260325	OG6_489838
TGGT1_260330	TGGT1_260330-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,323,960..2,324,430(+)	hypothetical protein	TGME49_260330,TGRH88_070000,TGVEG_260330	OG6_491277
TGGT1_260340	TGGT1_260340-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,318,114..2,320,937(+)	DNL zinc finger protein	TGME49_260340,TGRH88_069990,TGVEG_260340	OG6_103202
TGGT1_260360	TGGT1_260360-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,308,881..2,316,748(-)	GTP-binding protein	TGME49_260360,TGRH88_069980,TGVEG_260360	OG6_136413
TGGT1_260370	TGGT1_260370-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,305,993..2,306,664(-)	AtPH1 family protein	TGME49_260370,TGRH88_069970,TGVEG_260370	OG6_103553
TGGT1_260375	TGGT1_260375-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,304,645..2,305,042(-)	hypothetical protein	TGME49_260375,TGVEG_260375	OG6_491803
TGGT1_260380	TGGT1_260380-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,298,896..2,302,761(-)	hypothetical protein	TGME49_260380,TGRH88_069960,TGVEG_260380	OG6_489931
TGGT1_260390	TGGT1_260390-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,288,724..2,295,585(-)	hypothetical protein	TGME49_260390,TGRH88_069950,TGVEG_260390	OG6_490483
TGGT1_260400	TGGT1_260400-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,285,942..2,286,694(+)	hypothetical protein	TGME49_260400,TGRH88_069940,TGVEG_260400	OG6_491000
TGGT1_260410	TGGT1_260410-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,273,803..2,283,362(+)	hypothetical protein	TGME49_260410,TGRH88_069930,TGVEG_260410	OG6_155922
TGGT1_260420	TGGT1_260420-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,260,663..2,271,055(-)	HEC/Ndc80p family protein	TGME49_260420,TGRH88_069920,TGVEG_260420	OG6_103226
TGGT1_260430	TGGT1_260430-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,249,046..2,259,255(+)	hypothetical protein	TGME49_260430,TGRH88_069910,TGVEG_260430	OG6_103741
TGGT1_260440	TGGT1_260440-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,242,975..2,247,472(-)	nuclear factor NF3	TGME49_260440,TGRH88_069900,TGVEG_260440	OG6_120264
TGGT1_260450	TGGT1_260450-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,234,165..2,241,549(+)	DEAD/DEAH box helicase domain-containing protein	TGME49_260450,TGRH88_069890,TGVEG_260450	OG6_491055
TGGT1_260460	TGGT1_260460-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,225,155..2,226,165(-)	putative oxidoreductase	TGME49_260460,TGRH88_069880,TGVEG_260460	OG6_100091
TGGT1_260470	TGGT1_260470-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,207,526..2,222,420(-)	putative heat shock protein DNAJ pfj4	TGME49_260470,TGRH88_069870,TGVEG_260470	OG6_124620
TGGT1_260480	TGGT1_260480-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,190,951..2,205,199(+)	leucine rich repeat-containing protein	TGME49_260480,TGRH88_069860,TGVEG_260480	OG6_105353
TGGT1_260490	TGGT1_260490-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,181,389..2,186,856(+)	hypothetical protein	TGME49_260490,TGRH88_069850,TGVEG_260490	OG6_489622
TGGT1_260500	TGGT1_260500-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,175,003..2,177,830(+)	putative COPI associated protein	TGME49_260500,TGRH88_069840,TGVEG_260500	OG6_130932
TGGT1_260510	TGGT1_260510-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,169,648..2,172,792(-)	ubiquitin thioesterase otubain-like family protein	TGME49_260510,TGRH88_069830,TGVEG_260510	OG6_102549
TGGT1_260520	TGGT1_260520-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,164,696..2,167,131(-)	hypothetical protein	TGME49_260520,TGRH88_069820,TGVEG_260520	OG6_491213
TGGT1_260530	TGGT1_260530-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,151,414..2,158,496(+)	Sel1 repeat-containing protein	TGME49_260530,TGRH88_069800,TGRH88_069810,TGVEG_260530	OG6_100744
TGGT1_260540	TGGT1_260540-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,144,399..2,148,137(+)	alveolin domain containing intermediate filament IMC14	TGME49_260540,TGRH88_069790,TGVEG_260540	OG6_491787
TGGT1_260550	TGGT1_260550-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,140,000..2,142,273(-)	acetyltransferase, GNAT family protein	TGME49_260550,TGRH88_069770,TGVEG_260550	OG6_104382
TGGT1_260570	TGGT1_260570-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,130,151..2,137,711(-)	hypothetical protein	TGME49_260570,TGRH88_069760,TGVEG_260570	OG6_198194
TGGT1_260580	TGGT1_260580-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,119,527..2,126,039(+)	hypothetical protein	TGME49_260580,TGRH88_069740,TGVEG_260580	OG6_490575
TGGT1_260600	TGGT1_260600-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,104,300..2,113,824(+)	Pumilio-family RNA binding repeat-containing protein	TGME49_260600,TGRH88_069730,TGVEG_260600	OG6_104470
TGGT1_260610	TGGT1_260610-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,097,961..2,102,602(+)	methyltransferase	TGME49_260610,TGRH88_069720,TGVEG_260610	OG6_102190
TGGT1_260620	TGGT1_260620-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,092,458..2,093,165(-)	hypothetical protein	TGME49_260620,TGRH88_069710,TGVEG_260620	OG6_490967
TGGT1_260630	TGGT1_260630-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,081,390..2,087,953(-)	DnaJ family Sec63 protein	TGME49_260630,TGRH88_069700,TGVEG_260630	OG6_102234
TGGT1_260640	TGGT1_260640-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,070,219..2,078,173(-)	autophagy protein apg9 protein	TGME49_260640,TGRH88_069690,TGVEG_260640	OG6_102183
TGGT1_260650	TGGT1_260650-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,055,023..2,068,302(+)	glycosyltransferase, group 2 family protein	TGME49_260650,TGRH88_069680,TGVEG_260650	OG6_492018
TGGT1_260660	TGGT1_260660-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,048,934..2,051,596(+)	putative 50S ribosomal protein L23	TGME49_260660,TGRH88_069670,TGVEG_260660	OG6_132727
TGGT1_260670	TGGT1_260670-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,043,964..2,046,959(-)	putative centrin	TGME49_260670,TGRH88_069660,TGVEG_260670	OG6_104526
TGGT1_260680	TGGT1_260680-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,034,580..2,042,093(+)	putative small subunit DNA primase	TGME49_260680,TGRH88_069650,TGVEG_260680	OG6_101221
TGGT1_260790	TGGT1_260790-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,025,446..2,031,924(+)	RAP domain-containing protein	TGME49_260790,TGRH88_069640,TGVEG_260790	OG6_141183
TGGT1_260800	TGGT1_260800-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,015,456..2,021,790(+)	hypothetical protein	TGME49_260800,TGRH88_069630,TGVEG_260800	OG6_489905
TGGT1_260810	TGGT1_260810-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,007,633..2,009,701(-)	hypothetical protein	TGME49_260810,TGRH88_069620,TGVEG_260810	OG6_223031
TGGT1_260820	TGGT1_260820-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:2,000,787..2,002,966(-)	IMC sub-compartment protein ISP1	TGME49_260820,TGRH88_069610,TGVEG_260820	OG6_130933
TGGT1_260825	TGGT1_260825-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,996,744..1,997,638(-)	hypothetical protein	TGME49_260825,TGRH88_069600,TGVEG_260825	OG6_491304
TGGT1_260830	TGGT1_260830-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,987,573..1,994,412(+)	hypothetical protein	TGME49_260830,TGRH88_069590,TGVEG_260830	OG6_490884
TGGT1_260840	TGGT1_260840-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,975,396..1,982,096(+)	hypothetical protein	TGME49_260840,TGRH88_069580,TGVEG_260840	OG6_182190
TGGT1_260850	TGGT1_260850-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,974,014..1,974,334(+)	putative mitochondrial import inner membrane translocase subunit TIM10	TGME49_260850,TGRH88_069570,TGVEG_260850	OG6_103064
TGGT1_260860	TGGT1_260860-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,973,095..1,973,723(+)	hypothetical protein	TGME49_260860,TGVEG_260860	OG6_489918
TGGT1_260870	TGGT1_260870-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,967,207..1,969,474(-)	zinc finger cdgsh type protein	TGME49_260870,TGRH88_069550,TGVEG_260870	OG6_215320
TGGT1_260990	TGGT1_260990-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,964,520..1,965,736(+)	hypothetical protein	TGME49_260990,TGRH88_069540,TGVEG_260990	OG6_139499
TGGT1_261000	TGGT1_261000-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,954,089..1,962,135(+)	MutS domain V domain-containing protein	TGME49_261000,TGRH88_069530,TGVEG_261000	OG6_102031
TGGT1_261010	TGGT1_261010-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,947,162..1,952,503(-)	putative tat-binding family protein	TGME49_261010,TGRH88_069520,TGVEG_261010	OG6_101513
TGGT1_261018	TGGT1_261018-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,936,049..1,942,419(-)	kelch repeat-containing protein	TGVEG_261018	OG6_134879
TGGT1_261022	TGGT1_261022-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,892,903..1,934,448(-)	dynein heavy chain family protein	TGME49_500072,TGRH88_069500,TGVEG_261022	OG6_100025
TGGT1_261030	TGGT1_261030-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,882,747..1,890,994(+)	pyridine nucleotide-disulfide oxidoreductase domain-containing protein	TGME49_261030,TGRH88_069490,TGVEG_261030	OG6_101920
TGGT1_261040	TGGT1_261040-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,874,635..1,875,306(-)	hypothetical protein	TGME49_261040,TGRH88_069470,TGVEG_261040	OG6_489919
TGGT1_261050	TGGT1_261050-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,858,576..1,873,416(+)	RNB family domain-containing protein	TGME49_261050,TGRH88_069460,TGVEG_261050	OG6_101226
TGGT1_261060	TGGT1_261060-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,852,264..1,856,907(-)	diphthamide biosynthesis protein 2-related domain-containing protein	TGME49_261060,TGRH88_069450,TGVEG_261060	OG6_101267
TGGT1_261070	TGGT1_261070-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,849,395..1,850,453(+)	apicoplast triosephosphate translocator APT1	TGME49_261070,TGRH88_069440,TGVEG_261070	OG6_101650
TGGT1_261075	TGGT1_261075-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,848,340..1,848,769(+)	hypothetical protein	TGRH88_069430,TGVEG_261075	OG6_490187
TGGT1_261080	TGGT1_261080-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,823,412..1,845,795(+)	cysteine repeat modular protein CRMPA	TGME49_261080,TGRH88_069420,TGVEG_261080	OG6_121292
TGGT1_261200	TGGT1_261200-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,812,790..1,818,459(-)	TBC domain-containing protein	TGME49_261200,TGRH88_069410,TGVEG_261200	OG6_100958
TGGT1_261210	TGGT1_261210-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,803,646..1,810,703(+)	putative 26s proteasome subunit p55	TGME49_261210,TGRH88_069400,TGVEG_261210	OG6_102014
TGGT1_261220	TGGT1_261220-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,799,534..1,801,077(-)	transcription elongation factor SPT4	TGME49_261220,TGRH88_069390,TGVEG_261220	OG6_102281
TGGT1_261230	TGGT1_261230-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,786,572..1,792,641(-)	ankyrin repeat-containing protein	TGME49_261230,TGRH88_069380,TGVEG_261230	OG6_119345
TGGT1_261240	TGGT1_261240-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,780,702..1,781,112(+)	histone H3	TGME49_261240,TGRH88_069360,TGVEG_261240	OG6_100119
TGGT1_261250	TGGT1_261250-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,779,724..1,780,266(-)	histone H2A1	TGME49_261250,TGRH88_069350,TGVEG_261250	OG6_100077
TGGT1_261260A	TGGT1_261260A-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,769,864..1,774,963(-)	histone lysine demethylase JMJD6a	TGME49_261260,TGRH88_069340,TGVEG_261260	OG6_101565
TGGT1_261260B	TGGT1_261260B-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,768,608..1,769,346(-)	histone lysine demethylase JMJD6a	TGME49_261260,TGRH88_069340,TGVEG_261260	OG6_101565
TGGT1_261300	TGGT1_261300-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,763,580..1,765,444(-)	hypothetical protein	TGME49_261300,TGVEG_261300	OG6_490346
TGGT1_261370	TGGT1_261370-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,755,467..1,763,503(-)	hypothetical protein	TGME49_261370,TGRH88_069330,TGVEG_261370	OG6_181858
TGGT1_261380	TGGT1_261380-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,750,919..1,751,862(-)	putative ribosomal protein S8	TGME49_261380,TGRH88_069320,TGVEG_261380	OG6_100322
TGGT1_261390	TGGT1_261390-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,746,898..1,747,644(+)	hypothetical protein	TGME49_261390,TGRH88_069310	OG6_490583
TGGT1_261400	TGGT1_261400-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,743,518..1,746,928(-)	hypothetical protein	TGME49_261400,TGRH88_069300,TGVEG_261400	OG6_215331
TGGT1_261410	TGGT1_261410-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,737,178..1,741,612(+)	protein-tyrosine-phosphatase	TGME49_261410,TGRH88_069290,TGVEG_261410	OG6_112454
TGGT1_261430	TGGT1_261430-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,731,479..1,735,470(-)	hypothetical protein	TGME49_261430,TGRH88_069280,TGVEG_261430	OG6_491738
TGGT1_261440	TGGT1_261440-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,723,817..1,729,239(+)	ARM repeats containing protein	TGME49_261440,TGRH88_069270,TGVEG_261440	OG6_130099
TGGT1_261450	TGGT1_261450-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,712,431..1,719,358(-)	hypothetical protein	TGME49_261450,TGRH88_069260,TGVEG_261450	OG6_491442
TGGT1_261460	TGGT1_261460-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,701,910..1,709,548(-)	transcriptional elongation factor FACT80	TGME49_261460,TGRH88_069250,TGVEG_261460	OG6_101807
TGGT1_261470	TGGT1_261470-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,697,188..1,698,703(-)	putative U6 snRNA-associated Sm family protein LSm6	TGME49_261470,TGRH88_069240,TGVEG_261470	OG6_102118
TGGT1_261475	TGGT1_261475-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,693,485..1,694,749(+)	hypothetical protein	TGME49_261475,TGRH88_069230,TGVEG_261475	OG6_160727
TGGT1_261480	TGGT1_261480-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,685,826..1,692,167(-)	phosphatidyl serine synthase	TGME49_261480,TGRH88_069220,TGVEG_261480	OG6_101724
TGGT1_261490	TGGT1_261490-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,674,000..1,684,152(+)	hypothetical protein	TGME49_261490,TGRH88_069210,TGVEG_261490	OG6_489478
TGGT1_261500	TGGT1_261500-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,664,223..1,668,817(-)	hydrolase	TGME49_261500,TGRH88_069200,TGVEG_261500	OG6_110414
TGGT1_261510	TGGT1_261510-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,658,155..1,661,185(-)	hypothetical protein	TGME49_261510,TGRH88_069190,TGVEG_261510	OG6_137439
TGGT1_261520	TGGT1_261520-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,646,922..1,654,757(-)	putative nucleolar GTP-binding protein 1	TGME49_261520,TGRH88_069180,TGVEG_261520	OG6_101289
TGGT1_261530	TGGT1_261530-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,638,349..1,643,797(-)	eukaryotic aspartyl protease superfamily protein	TGME49_261530,TGRH88_069170,TGVEG_261530	OG6_158722
TGGT1_261540	TGGT1_261540-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,636,760..1,637,329(+)	DNA-directed RNA polymerase I RPAC2	TGME49_261540,TGRH88_069160,TGVEG_261540	OG6_102491
TGGT1_261560	TGGT1_261560-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,632,978..1,635,070(-)	Tat binding protein 1(TBP-1)-interacting protein TBPIP	TGME49_261560,TGRH88_069150,TGVEG_261560	OG6_103529
TGGT1_261570	TGGT1_261570-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,628,077..1,630,958(+)	ribosomal protein RPL7A	TGME49_261570,TGRH88_069140,TGVEG_261570	OG6_101259
TGGT1_261580	TGGT1_261580-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,624,096..1,624,503(-)	histone H2AX	TGME49_261580,TGRH88_069130,TGVEG_261580	OG6_100077
TGGT1_261590	TGGT1_261590-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,620,985..1,623,365(+)	putative ankyrin	TGME49_261590,TGRH88_069120,TGVEG_261590	OG6_100012
TGGT1_261600	TGGT1_261600-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,611,032..1,618,860(+)	creatinase domain-containing protein	TGME49_261600,TGRH88_069110,TGVEG_261600	OG6_100896
TGGT1_261610	TGGT1_261610-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,601,928..1,608,876(+)	hypothetical protein	TGME49_261610,TGRH88_069100,TGVEG_261610	OG6_490776
TGGT1_261620	TGGT1_261620-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,597,684..1,599,891(-)	hypothetical protein	TGME49_261620,TGRH88_069090,TGVEG_261620	OG6_181887
TGGT1_261630	TGGT1_261630-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,595,292..1,596,473(+)	gamma interferon inducible lysosomal thiol reductase (GILT) protein	TGME49_261630,TGRH88_069080,TGVEG_261630	OG6_101707
TGGT1_261650	TGGT1_261650-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,586,531..1,593,870(-)	hypothetical protein	TGME49_500108,TGME49_500153,TGRH88_069070,TGVEG_261650	OG6_491166
TGGT1_261660	TGGT1_261660-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,573,503..1,583,169(-)	hypothetical protein	TGME49_261660,TGRH88_069050,TGVEG_261660	OG6_490640
TGGT1_261670	TGGT1_261670-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,570,202..1,572,358(+)	ribonuclease H1/H2 small subunit protein	TGME49_261670,TGRH88_069040,TGVEG_261670	OG6_491846
TGGT1_261680	TGGT1_261680-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,556,065..1,565,002(-)	hypothetical protein	TGME49_261680,TGRH88_069030,TGVEG_261680	OG6_156416
TGGT1_261690	TGGT1_261690-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,552,220..1,553,711(-)	hypothetical protein	TGME49_261690,TGRH88_069020,TGVEG_261690	OG6_151960
TGGT1_261700	TGGT1_261700-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,550,895..1,551,525(+)	hypothetical protein	TGME49_261700,TGRH88_069010,TGVEG_261700	OG6_491187
TGGT1_261710	TGGT1_261710-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,547,897..1,550,011(+)	ankyrin repeat-containing protein	TGME49_261710,TGRH88_069000,TGVEG_261710	OG6_160754
TGGT1_261720	TGGT1_261720-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,541,048..1,544,147(-)	metal cation transporter, ZIP family protein	TGME49_261720,TGRH88_068990,TGVEG_261720	OG6_100840
TGGT1_261730	TGGT1_261730-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,532,272..1,538,046(+)	hypothetical protein	TGME49_261730,TGRH88_068980,TGVEG_261730	OG6_490359
TGGT1_261740	TGGT1_261740-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,528,797..1,529,192(-)	hypothetical protein	TGME49_261740,TGRH88_068970,TGVEG_261740	OG6_492277
TGGT1_261750	TGGT1_261750-t26_1	Toxoplasma gondii GT1	TGGT1_chrVIIb:1,521,076..1,525,837(-)	rhoptry neck protein RON10	TGME49_261750,TGRH88_068960,TGVEG_261750	OG6_174427
