Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Ortholog Group
TGRH88_036940	TGRH88_036940_t1	Toxoplasma gondii RH-88	CM023088:3,713,948..3,723,481(+)	unspecified product	TGGT1_202080,TGME49_202080,TGVEG_202080	OG6_491401
TGRH88_036950	TGRH88_036950_t1	Toxoplasma gondii RH-88	CM023088:3,724,701..3,756,937(-)	unspecified product	TGGT1_202070	OG6r21_123075
TGRH88_036960	TGRH88_036960_t1	Toxoplasma gondii RH-88	CM023088:3,758,972..3,759,590(+)	unspecified product	TGGT1_202065,TGME49_202065,TGVEG_202065	OG6_491883
TGRH88_036970	TGRH88_036970_t1	Toxoplasma gondii RH-88	CM023088:3,760,576..3,761,491(-)	unspecified product	TGGT1_202050,TGME49_202050,TGVEG_202050	OG6_489310
TGRH88_036980	TGRH88_036980_t1	Toxoplasma gondii RH-88	CM023088:3,763,542..3,770,563(+)	unspecified product	TGGT1_202040,TGME49_202040,TGVEG_202040	OG6_134647
TGRH88_036990	TGRH88_036990_t1	Toxoplasma gondii RH-88	CM023088:3,773,426..3,781,845(-)	unspecified product	TGGT1_202030,TGME49_500254,TGVEG_202030	OG6_491966
TGRH88_037000	TGRH88_037000_t1	Toxoplasma gondii RH-88	CM023088:3,782,876..3,788,074(-)	unspecified product	TGGT1_202025,TGVEG_202025	OG6_489533
TGRH88_037010	TGRH88_037010_t1	Toxoplasma gondii RH-88	CM023088:3,794,283..3,800,546(+)	DnAK-TPR	TGGT1_202020,TGME49_202020,TGVEG_202020	OG6_223014
TGRH88_037020	TGRH88_037020_t1	Toxoplasma gondii RH-88	CM023088:3,803,186..3,806,195(+)	unspecified product	TGGT1_202010,TGME49_202010,TGVEG_202010	OG6_490699
TGRH88_037030	TGRH88_037030_t1	Toxoplasma gondii RH-88	CM023088:3,807,745..3,813,819(-)	unspecified product	TGGT1_201900,TGME49_201900,TGVEG_201900	OG6_171409
TGRH88_037040	TGRH88_037040_t1	Toxoplasma gondii RH-88	CM023088:3,817,538..3,818,152(+)	unspecified product	TGGT1_201895,TGVEG_201895	OG6_489658
TGRH88_037050	TGRH88_037050_t1	Toxoplasma gondii RH-88	CM023088:3,818,851..3,820,206(+)	MORN repeat-containing protein	TGGT1_201890,TGME49_500373,TGVEG_201890	OG6_132287
TGRH88_037060	TGRH88_037060_t1	Toxoplasma gondii RH-88	CM023088:3,822,798..3,824,189(+)	unspecified product	TGGT1_201880,TGME49_201880,TGVEG_201880	OG6_139435
TGRH88_037070	TGRH88_037070_t1	Toxoplasma gondii RH-88	CM023088:3,826,497..3,834,711(+)	tetratricopeptide repeat-containing protein	TGGT1_201870,TGME49_201870,TGVEG_201870	OG6_142847
TGRH88_037080	TGRH88_037080_t1	Toxoplasma gondii RH-88	CM023088:3,835,531..3,836,667(-)	unspecified product	TGGT1_201860,TGME49_201860,TGVEG_201860	OG6_179540
TGRH88_037090	TGRH88_037090_t1	Toxoplasma gondii RH-88	CM023088:3,838,316..3,839,677(-)	WD domain, G-beta repeat-containing protein	TGGT1_201850,TGME49_201850,TGVEG_201850	OG6_102912
TGRH88_037100	TGRH88_037100_t1	Toxoplasma gondii RH-88	CM023088:3,842,524..3,848,656(+)	aspartyl protease ASP1	TGGT1_201840,TGME49_201840,TGVEG_201840	OG6_100536
TGRH88_037110	TGRH88_037110_t1	Toxoplasma gondii RH-88	CM023088:3,850,559..3,852,886(+)	ribosomal protein L37	TGGT1_201830,TGME49_201830,TGVEG_201830	OG6_145389
TGRH88_037120	TGRH88_037120_t1	Toxoplasma gondii RH-88	CM023088:3,857,510..3,866,705(+)	unspecified product	TGGT1_201820,TGME49_201820,TGVEG_201820	OG6_146129
TGRH88_037130	TGRH88_037130_t1	Toxoplasma gondii RH-88	CM023088:3,871,022..3,872,050(-)	unspecified product	TGGT1_201810,TGME49_201810,TGVEG_201810	OG6_491316
TGRH88_037140	TGRH88_037140_t1	Toxoplasma gondii RH-88	CM023088:3,873,442..3,875,536(+)	unspecified product	TGGT1_201800,TGME49_201800,TGVEG_201800	OG6_139438
TGRH88_037150	TGRH88_037150_t1	Toxoplasma gondii RH-88	CM023088:3,877,620..3,883,155(-)	FHA domain-containing protein	TGGT1_201790,TGME49_201790,TGVEG_201790	OG6_102703
TGRH88_037160	TGRH88_037160_t1	Toxoplasma gondii RH-88	CM023088:3,885,953..3,886,964(-)	unspecified product	TGGT1_201785,TGME49_201785,TGVEG_201785	OG6_490927
TGRH88_037170	TGRH88_037170_t1	Toxoplasma gondii RH-88	CM023088:3,888,072..3,891,336(-)	microneme protein MIC2	TGGT1_201780,TGME49_201780,TGVEG_201780	OG6_106501
TGRH88_037180	TGRH88_037180_t1	Toxoplasma gondii RH-88	CM023088:3,892,716..3,893,393(+)	unspecified product	TGGT1_201775,TGME49_201775,TGVEG_201775	OG6_492363
TGRH88_037190	TGRH88_037190_t1	Toxoplasma gondii RH-88	CM023088:3,897,293..3,908,233(+)	putative cullin 3	TGGT1_201770,TGME49_201770,TGVEG_201770	OG6_102066
TGRH88_037200	TGRH88_037200_t1	Toxoplasma gondii RH-88	CM023088:3,910,901..3,913,452(+)	unspecified product	TGGT1_201760,TGME49_201760,TGVEG_201760	OG6_222911
TGRH88_037210	TGRH88_037210_t1	Toxoplasma gondii RH-88	CM023088:3,916,843..3,917,214(+)	Tctex-1 family protein	TGGT1_201750,TGME49_201750,TGVEG_201750	OG6_101459
TGRH88_037220	TGRH88_037220_t1	Toxoplasma gondii RH-88	CM023088:3,920,534..3,921,856(+)	unspecified product	TGGT1_201740,TGME49_201740,TGVEG_201740	OG6_222912
TGRH88_037230	TGRH88_037230_t1	Toxoplasma gondii RH-88	CM023088:3,922,250..3,922,870(+)	unspecified product	TGGT1_201730,TGME49_201730,TGVEG_201730	OG6_490615
TGRH88_037240	TGRH88_037240_t1	Toxoplasma gondii RH-88	CM023088:3,924,459..3,927,487(-)	putative protein c9orf32	TGGT1_201720,TGME49_201720,TGVEG_201720	OG6_102160
TGRH88_037250	TGRH88_037250_t1	Toxoplasma gondii RH-88	CM023088:3,928,842..3,932,828(+)	WD domain, G-beta repeat-containing protein	TGGT1_201710,TGME49_201710,TGVEG_201710	OG6_102033
TGRH88_037260	TGRH88_037260_t1	Toxoplasma gondii RH-88	CM023088:3,935,123..3,938,552(-)	WD domain, G-beta repeat-containing protein	TGGT1_201700,TGME49_201700,TGVEG_201700	OG6_101941
TGRH88_037270	TGRH88_037270_t1	Toxoplasma gondii RH-88	CM023088:3,941,176..3,943,680(-)	BT1 family protein	TGGT1_201690,TGME49_201690,TGVEG_201690	OG6_490163
TGRH88_037280	TGRH88_037280_t1	Toxoplasma gondii RH-88	CM023088:3,948,475..3,956,869(+)	putative eukaryotic initiation factor-3 subunit 10	TGGT1_201680,TGME49_201680,TGVEG_201680	OG6_102668
TGRH88_037300	TGRH88_037300_t1	Toxoplasma gondii RH-88	CM023088:3,963,757..3,965,523(-)	unspecified product	TGGT1_201660,TGME49_201660,TGVEG_201660	OG6_490047
TGRH88_037310	TGRH88_037310_t1	Toxoplasma gondii RH-88	CM023088:3,969,690..3,974,253(-)	unspecified product	TGGT1_201650,TGME49_500260,TGVEG_201650	OG6_491077
TGRH88_037320	TGRH88_037320_t1	Toxoplasma gondii RH-88	CM023088:3,974,347..3,978,114(-)	unspecified product	TGGT1_201640,TGVEG_201640	OG6_491723
TGRH88_037330	TGRH88_037330_t1	Toxoplasma gondii RH-88	CM023088:3,980,563..3,985,359(+)	protein phosphatase 2C domain-containing protein	TGGT1_201630A,TGGT1_201630B,TGME49_201630,TGVEG_201630A,TGVEG_201630B	OG6_126697
TGRH88_037340	TGRH88_037340_t1	Toxoplasma gondii RH-88	CM023088:3,987,517..3,992,447(+)	protein phosphatase 2C domain-containing protein	TGGT1_201520,TGME49_201520,TGVEG_201520	OG6_126697
TGRH88_037350	TGRH88_037350_t1	Toxoplasma gondii RH-88	CM023088:3,995,869..4,001,508(-)	Sin3-associated polypeptide SAP18	TGGT1_201400,TGME49_201400,TGVEG_201400	OG6_103126
TGRH88_037360	TGRH88_037360_t1	Toxoplasma gondii RH-88	CM023088:4,005,133..4,005,459(-)	unspecified product	TGGT1_201390,TGME49_201390,TGVEG_201390	OG6_489809
TGRH88_037370	TGRH88_037370_t1	Toxoplasma gondii RH-88	CM023088:4,006,489..4,011,462(+)	putative chorismate synthase	TGGT1_201380,TGME49_201380,TGVEG_201380	OG6_102633
TGRH88_037380	TGRH88_037380_t1	Toxoplasma gondii RH-88	CM023088:4,013,336..4,019,113(-)	unspecified product	TGGT1_201270,TGME49_201270,TGVEG_201270	OG6_491425
TGRH88_037390	TGRH88_037390_t1	Toxoplasma gondii RH-88	CM023088:4,023,064..4,030,509(-)	sugar transporter ST3	TGGT1_201260,TGME49_201260,TGVEG_201260	OG6_186227
TGRH88_037400	TGRH88_037400_t1	Toxoplasma gondii RH-88	CM023088:4,033,332..4,040,405(+)	putative histone lysine methyltransferase, SET	TGGT1_201250,TGME49_201250,TGVEG_201250	OG6_489315
TGRH88_037410	TGRH88_037410_t1	Toxoplasma gondii RH-88	CM023088:4,042,629..4,044,672(-)	unspecified product	TGGT1_201240,TGME49_201240,TGVEG_201240	OG6_490659
TGRH88_037420	TGRH88_037420_t1	Toxoplasma gondii RH-88	CM023088:4,046,907..4,054,160(+)	kinesin motor domain-containing protein	TGGT1_201230,TGME49_201230,TGVEG_201230	OG6_491046
TGRH88_037430	TGRH88_037430_t1	Toxoplasma gondii RH-88	CM023088:4,055,780..4,064,384(-)	zinc finger protein	TGGT1_201220,TGME49_201220,TGVEG_201220	OG6_105580
TGRH88_037440	TGRH88_037440_t1	Toxoplasma gondii RH-88	CM023088:4,068,092..4,070,949(-)	unspecified product	TGGT1_201210,TGME49_201210,TGVEG_201210	OG6_491841
TGRH88_037450	TGRH88_037450_t1	Toxoplasma gondii RH-88	CM023088:4,071,946..4,075,356(+)	zinc finger (CCCH type) motif-containing protein	TGGT1_201200,TGME49_201200,TGVEG_201200	OG6_119550
TGRH88_037460	TGRH88_037460_t1	Toxoplasma gondii RH-88	CM023088:4,075,850..4,076,209(+)	unspecified product	TGGT1_201190,TGVEG_201190	OG6_492033
TGRH88_037470	TGRH88_037470_t1	Toxoplasma gondii RH-88	CM023088:4,079,722..4,083,774(-)	unspecified product	TGGT1_201180A,TGGT1_201180B,TGME49_201180,TGVEG_201180A	OG6_491224
TGRH88_037480	TGRH88_037480_t1	Toxoplasma gondii RH-88	CM023088:4,086,597..4,088,123(-)	unspecified product	TGGT1_201170,TGME49_201170,TGVEG_201170	OG6_489941
TGRH88_037490	TGRH88_037490_t1	Toxoplasma gondii RH-88	CM023088:4,088,554..4,089,123(-)	unspecified product	TGGT1_201160,TGME49_201160,TGVEG_201160	OG6_489387
TGRH88_037500	TGRH88_037500_t1	Toxoplasma gondii RH-88	CM023088:4,089,781..4,100,225(+)	heavy metal translocating P-type ATPase subfamily protein	TGGT1_201150,TGME49_201150,TGVEG_201150	OG6_100289
TGRH88_037510	TGRH88_037510_t1	Toxoplasma gondii RH-88	CM023088:4,104,035..4,111,578(+)	unspecified product	TGGT1_201140,TGME49_201140,TGVEG_201140	OG6_490170
TGRH88_037520	TGRH88_037520_t1	Toxoplasma gondii RH-88	CM023088:4,117,067..4,120,483(+)	rhoptry kinase family protein ROP33	TGGT1_201130,TGME49_201130,TGVEG_201130	OG6_490228
TGRH88_037530	TGRH88_037530_t1	Toxoplasma gondii RH-88	CM023088:4,124,892..4,133,025(+)	ELMO/CED-12 family protein	TGGT1_201120,TGME49_201120,TGVEG_201120	OG6_102238
TGRH88_037540	TGRH88_037540_t1	Toxoplasma gondii RH-88	CM023088:4,135,256..4,137,130(-)	unspecified product	TGGT1_201110,TGME49_201110,TGVEG_201110	OG6_151672
TGRH88_037580	TGRH88_037580_t1	Toxoplasma gondii RH-88	CM023088:4,146,690..4,147,400(-)	unspecified product	TGGT1_201100,TGVEG_234060	OG6r21_155642
TGRH88_037620	TGRH88_037620_t1	Toxoplasma gondii RH-88	CM023088:4,157,390..4,160,488(-)	polynucleotide adenylyltransferase	TGGT1_281370,TGME49_281370,TGVEG_281370	OG6_101058
TGRH88_037630	TGRH88_037630_t1	Toxoplasma gondii RH-88	CM023088:4,162,033..4,166,556(+)	unspecified product	TGGT1_281380,TGME49_281380,TGVEG_281380	OG6_491748
TGRH88_037640	TGRH88_037640_t1	Toxoplasma gondii RH-88	CM023088:4,170,261..4,193,352(+)	phosphofructokinase domain-containing protein	TGGT1_281400,TGGT1_366480,TGME49_281400,TGVEG_281400A,TGVEG_281400B	OG6_491742
TGRH88_037650	TGRH88_037650_t1	Toxoplasma gondii RH-88	CM023088:4,195,827..4,203,778(-)	histone deacetylase HDAC1	TGGT1_281420,TGME49_281420,TGVEG_281420	OG6_100220
TGRH88_037660	TGRH88_037660_t1	Toxoplasma gondii RH-88	CM023088:4,208,082..4,212,648(-)	putative protein kinase	TGGT1_281430,TGME49_281430,TGVEG_281430	OG6_132854
TGRH88_037670	TGRH88_037670_t1	Toxoplasma gondii RH-88	CM023088:4,219,899..4,235,548(+)	unspecified product	TGGT1_281440,TGME49_281440,TGVEG_281440	OG6_137091
TGRH88_037680	TGRH88_037680_t1	Toxoplasma gondii RH-88	CM023088:4,238,941..4,244,748(+)	putative cell-cycle-associated protein kinase	TGGT1_281450,TGME49_281450,TGVEG_281450	OG6_105129
TGRH88_037690	TGRH88_037690_t1	Toxoplasma gondii RH-88	CM023088:4,246,439..4,247,316(-)	unspecified product	TGGT1_281460,TGME49_281460,TGVEG_281460	OG6_489974
TGRH88_037700	TGRH88_037700_t1	Toxoplasma gondii RH-88	CM023088:4,250,972..4,252,396(+)	unspecified product	TGGT1_281470,TGME49_281470,TGVEG_281470	OG6_490179
TGRH88_037710	TGRH88_037710_t1	Toxoplasma gondii RH-88	CM023088:4,254,841..4,257,356(-)	WD domain, G-beta repeat-containing protein	TGGT1_281480,TGME49_281480,TGVEG_281480	OG6_111964
TGRH88_037720	TGRH88_037720_t1	Toxoplasma gondii RH-88	CM023088:4,258,846..4,262,628(+)	putative glutamine amidotransferase subunit pdxt	TGGT1_281490,TGME49_281490,TGVEG_281490	OG6_103407
TGRH88_037730	TGRH88_037730_t1	Toxoplasma gondii RH-88	CM023088:4,264,354..4,267,280(-)	unspecified product	TGGT1_281500,TGME49_281500,TGVEG_281500	OG6_109057
TGRH88_037740	TGRH88_037740_t1	Toxoplasma gondii RH-88	CM023088:4,268,893..4,274,522(+)	putative ribonuclease H1 large subunit	TGGT1_281510,TGME49_281510,TGVEG_281510	OG6_100555
TGRH88_037750	TGRH88_037750_t1	Toxoplasma gondii RH-88	CM023088:4,276,296..4,281,268(-)	zinc finger, C3HC4 type (RING finger) domain-containing protein	TGGT1_281520,TGME49_281520,TGVEG_281520	OG6_130930
TGRH88_037760	TGRH88_037760_t1	Toxoplasma gondii RH-88	CM023088:4,286,204..4,294,211(+)	eukaryotic initiation factor 3, gamma subunit protein	TGGT1_281545,TGME49_281545,TGVEG_281545	OG6_102534
TGRH88_037770	TGRH88_037770_t1	Toxoplasma gondii RH-88	CM023088:4,296,248..4,300,018(-)	unspecified product	TGGT1_281555,TGME49_281555,TGVEG_281555	OG6_491287
TGRH88_037780	TGRH88_037780_t1	Toxoplasma gondii RH-88	CM023088:4,302,509..4,306,069(+)	unspecified product	TGGT1_281560,TGME49_281560,TGVEG_281560	OG6_490981
TGRH88_037790	TGRH88_037790_t1	Toxoplasma gondii RH-88	CM023088:4,306,709..4,313,634(-)	unspecified product	TGGT1_281570,TGME49_281570,TGVEG_281570	OG6_111225
TGRH88_037800	TGRH88_037800_t1	Toxoplasma gondii RH-88	CM023088:4,316,464..4,322,591(+)	putative PP2C	TGGT1_281580,TGME49_281580,TGVEG_281580	OG6_207364
TGRH88_037810	TGRH88_037810_t1	Toxoplasma gondii RH-88	CM023088:4,325,866..4,326,416(+)	unspecified product	TGGT1_281590,TGME49_281590,TGVEG_281590	OG6_491484
TGRH88_037820	TGRH88_037820_t1	Toxoplasma gondii RH-88	CM023088:4,327,886..4,329,183(+)	unspecified product	TGGT1_281600,TGME49_281600,TGVEG_281600	OG6_491440
TGRH88_037830	TGRH88_037830_t1	Toxoplasma gondii RH-88	CM023088:4,330,770..4,332,150(+)	unspecified product	TGGT1_281610,TGME49_281610,TGVEG_281610	OG6_491953
TGRH88_037840	TGRH88_037840_t1	Toxoplasma gondii RH-88	CM023088:4,334,004..4,337,572(-)	aldo/keto reductase family oxidoreductase	TGGT1_281620,TGME49_281620	OG6_113918
TGRH88_037850	TGRH88_037850_t1	Toxoplasma gondii RH-88	CM023088:4,339,161..4,344,531(+)	hydroxyacylglutathione hydrolase	TGGT1_281630,TGME49_281630,TGVEG_281630	OG6_101019
TGRH88_037860	TGRH88_037860_t1	Toxoplasma gondii RH-88	CM023088:4,347,607..4,354,249(+)	unspecified product	TGGT1_281640,TGME49_281640,TGVEG_281640	OG6_491422
TGRH88_037870	TGRH88_037870_t1	Toxoplasma gondii RH-88	CM023088:4,355,266..4,357,554(-)	unspecified product	TGGT1_281650,TGME49_281650,TGVEG_281650	OG6_492280
TGRH88_037880	TGRH88_037880_t1	Toxoplasma gondii RH-88	CM023088:4,361,702..4,362,178(+)	unspecified product	TGGT1_281660,TGVEG_281660	OG6_489860
TGRH88_037890	TGRH88_037890_t1	Toxoplasma gondii RH-88	CM023088:4,362,258..4,367,597(+)	putative protein kinase	TGGT1_281675,TGME49_281675,TGVEG_281675A,TGVEG_281675B	OG6_150353
TGRH88_037900	TGRH88_037900_t1	Toxoplasma gondii RH-88	CM023088:4,370,975..4,375,486(-)	SET domain containing lysine methyltransferase KMTox	TGGT1_281900,TGME49_281900,TGVEG_281900	OG6_104413
TGRH88_037910	TGRH88_037910_t1	Toxoplasma gondii RH-88	CM023088:4,380,015..4,381,181(+)	unspecified product	TGGT1_281910,TGME49_281910,TGVEG_281910	OG6_490707
TGRH88_037920	TGRH88_037920_t1	Toxoplasma gondii RH-88	CM023088:4,383,170..4,387,220(-)	V-type ATPase, D subunit protein	TGGT1_281920,TGME49_281920,TGVEG_281920	OG6_101069
TGRH88_037930	TGRH88_037930_t1	Toxoplasma gondii RH-88	CM023088:4,388,215..4,389,769(+)	SAG-related sequence SRS39	TGGT1_281930,TGME49_281930,TGVEG_281930	OG6_224214
TGRH88_037940	TGRH88_037940_t1	Toxoplasma gondii RH-88	CM023088:4,391,542..4,394,397(-)	putative membrane protein	TGGT1_281950,TGME49_281950,TGVEG_281950	OG6_142921
TGRH88_037950	TGRH88_037950_t1	Toxoplasma gondii RH-88	CM023088:4,396,502..4,397,688(+)	unspecified product	TGGT1_281955,TGVEG_281955	OG6_490066
TGRH88_037960	TGRH88_037960_t1	Toxoplasma gondii RH-88	CM023088:4,401,795..4,405,181(-)	unspecified product	TGGT1_281960,TGME49_281960,TGVEG_281960	OG6_489554
TGRH88_037970	TGRH88_037970_t1	Toxoplasma gondii RH-88	CM023088:4,409,444..4,410,747(+)	adenylate kinase superfamily protein	TGGT1_281970,TGME49_281970,TGVEG_281970	OG6_184276
TGRH88_037980	TGRH88_037980_t1	Toxoplasma gondii RH-88	CM023088:4,413,604..4,416,810(-)	phosphatidate cytidylyltransferase	TGGT1_281980,TGME49_281980,TGVEG_281980	OG6_101561
TGRH88_037990	TGRH88_037990_t1	Toxoplasma gondii RH-88	CM023088:4,420,102..4,422,345(+)	Nicotinamidase	TGGT1_281990,TGME49_281990,TGVEG_281990	OG6_100439
TGRH88_038000	TGRH88_038000_t1	Toxoplasma gondii RH-88	CM023088:4,424,016..4,434,670(-)	unspecified product	TGGT1_282000,TGME49_282000,TGVEG_282000	OG6_490495
TGRH88_038010	TGRH88_038010_t1	Toxoplasma gondii RH-88	CM023088:4,436,494..4,438,777(-)	unspecified product	TGGT1_282020,TGME49_282020,TGVEG_282020	OG6_174442
TGRH88_038020	TGRH88_038020_t1	Toxoplasma gondii RH-88	CM023088:4,441,476..4,450,751(+)	unspecified product	TGGT1_282030,TGME49_282030,TGVEG_282030	OG6_104310
TGRH88_038030	TGRH88_038030_t1	Toxoplasma gondii RH-88	CM023088:4,453,076..4,463,019(+)	unspecified product	TGGT1_282040,TGME49_282040,TGVEG_282040	OG6_489331
TGRH88_038040	TGRH88_038040_t1	Toxoplasma gondii RH-88	CM023088:4,470,213..4,474,889(-)	protein phosphatase PP2C-hn	TGGT1_282055,TGME49_282055,TGVEG_282055	OG6_489589
TGRH88_038050	TGRH88_038050_t1	Toxoplasma gondii RH-88	CM023088:4,477,953..4,484,059(+)	unspecified product	TGGT1_282070,TGME49_282070,TGVEG_282070	OG6_145485
TGRH88_038060	TGRH88_038060_t1	Toxoplasma gondii RH-88	CM023088:4,485,867..4,493,819(-)	unspecified product	TGGT1_282090,TGME49_282090,TGVEG_282090	OG6_102985
TGRH88_038070	TGRH88_038070_t1	Toxoplasma gondii RH-88	CM023088:4,498,784..4,505,248(+)	unspecified product	TGGT1_282130,TGME49_282130,TGVEG_282130	OG6_491529
TGRH88_038080	TGRH88_038080_t1	Toxoplasma gondii RH-88	CM023088:4,508,894..4,510,939(+)	cwf21 protein	TGGT1_282140,TGME49_282140,TGVEG_282140	OG6_102153
TGRH88_038090	TGRH88_038090_t1	Toxoplasma gondii RH-88	CM023088:4,514,660..4,525,075(+)	unspecified product	TGGT1_282150,TGME49_282150,TGVEG_282150	OG6_156388
TGRH88_038100	TGRH88_038100_t1	Toxoplasma gondii RH-88	CM023088:4,526,911..4,527,675(+)	unspecified product	TGGT1_282160,TGME49_282160,TGVEG_282160	OG6_489583
TGRH88_038110	TGRH88_038110_t1	Toxoplasma gondii RH-88	CM023088:4,528,554..4,532,544(-)	unspecified product	TGGT1_282170,TGME49_282170,TGVEG_282170	OG6_492356
TGRH88_038120	TGRH88_038120_t1	Toxoplasma gondii RH-88	CM023088:4,536,247..4,539,951(-)	unspecified product	TGGT1_282180,TGME49_282180,TGVEG_282180	OG6_139515
TGRH88_038130	TGRH88_038130_t1	Toxoplasma gondii RH-88	CM023088:4,545,726..4,548,686(+)	hydrolase, NUDIX family protein	TGGT1_282190,TGME49_282190,TGVEG_282190	OG6_101523
TGRH88_038150	TGRH88_038150_t1	Toxoplasma gondii RH-88	CM023088:4,562,729..4,565,820(-)	AP2 domain transcription factor AP2VIIa-8	TGGT1_282210,TGME49_282210,TGVEG_282210	OG6_490450
TGRH88_038160	TGRH88_038160_t1	Toxoplasma gondii RH-88	CM023088:4,570,216..4,575,307(+)	AP2 domain transcription factor AP2VIIa-9	TGGT1_282220,TGME49_282220,TGVEG_282220	OG6_489568
TGRH88_038170	TGRH88_038170_t1	Toxoplasma gondii RH-88	CM023088:4,578,577..4,582,931(+)	sulfate adenylyltransferase/adenylylsulfate kinase	TGGT1_282230,TGME49_282230,TGVEG_282230	OG6_100343
TGRH88_038350	TGRH88_038350_t1	Toxoplasma gondii RH-88	CM023091:34,071..39,338(+)	electron-transfer-flavoprotein, alpha polypeptide	TGGT1_207250,TGME49_207250,TGVEG_207250	OG6_101090
TGRH88_038360	TGRH88_038360_t1	Toxoplasma gondii RH-88	CM023091:41,426..42,114(-)	unspecified product	TGGT1_207240,TGME49_207240,TGVEG_207240	OG6_152555
TGRH88_038370	TGRH88_038370_t1	Toxoplasma gondii RH-88	CM023091:44,157..48,159(+)	unspecified product	TGGT1_207230,TGME49_207230,TGVEG_207230	OG6_490431
TGRH88_038380	TGRH88_038380_t1	Toxoplasma gondii RH-88	CM023091:49,331..49,663(-)	unspecified product	TGGT1_207210,TGME49_207210,TGVEG_207210	OG6_100029
TGRH88_038390	TGRH88_038390_t1	Toxoplasma gondii RH-88	CM023091:55,697..63,759(+)	unspecified product	TGGT1_207200,TGME49_207200,TGVEG_207200	OG6_490810
TGRH88_038400	TGRH88_038400_t1	Toxoplasma gondii RH-88	CM023091:65,237..72,641(-)	indole-3-glycerol phosphate synthase domain-containing protein	TGGT1_207180,TGME49_207180,TGVEG_207180	OG6_103821
TGRH88_038410	TGRH88_038410_t1	Toxoplasma gondii RH-88	CM023091:74,518..76,763(-)	unspecified product	TGGT1_207170,TGME49_207170,TGVEG_207170	OG6_160749
TGRH88_038420	TGRH88_038420_t1	Toxoplasma gondii RH-88	CM023091:79,379..80,606(+)	SAG-related sequence SRS49D	TGGT1_207160,TGME49_207160,TGVEG_207160	OG6_150354
TGRH88_038430	TGRH88_038430_t1	Toxoplasma gondii RH-88	CM023091:83,135..84,421(+)	SAG-related sequence SRS49D	TGGT1_207150,TGME49_207150,TGVEG_441980	OG6_150354
TGRH88_038440	TGRH88_038440_t1	Toxoplasma gondii RH-88	CM023091:85,750..86,989(+)	SAG-related sequence SRS49B	TGGT1_207140,TGME49_207140,TGVEG_207140	OG6_150354
TGRH88_038450	TGRH88_038450_t1	Toxoplasma gondii RH-88	CM023091:88,248..89,487(+)	SAG-related sequence SRS49A	TGGT1_207130,TGME49_207130,TGVEG_207130,TGVEG_441970	OG6_150354
TGRH88_038460	TGRH88_038460_t1	Toxoplasma gondii RH-88	CM023091:91,505..102,405(-)	Sad1/UNC family protein	TGGT1_207120,TGME49_207120,TGVEG_207120	OG6_103990
TGRH88_038470	TGRH88_038470_t1	Toxoplasma gondii RH-88	CM023091:103,116..103,973(+)	unspecified product	TGGT1_207110	OG6_490214
TGRH88_038480	TGRH88_038480_t1	Toxoplasma gondii RH-88	CM023091:107,032..115,623(+)	unspecified product	TGGT1_207100,TGME49_207100,TGVEG_207100	OG6_489915
TGRH88_038490	TGRH88_038490_t1	Toxoplasma gondii RH-88	CM023091:119,524..126,257(-)	histone lysine acetyltransferase MYST-B	TGGT1_207080,TGME49_207080,TGVEG_207080	OG6_100632
TGRH88_038500	TGRH88_038500_t1	Toxoplasma gondii RH-88	CM023091:128,894..135,385(+)	putative glycosyl transferase	TGGT1_207070,TGME49_207070,TGVEG_207070	OG6_102531
TGRH88_038510	TGRH88_038510_t1	Toxoplasma gondii RH-88	CM023091:135,480..138,610(+)	ribonucleoside-diphosphate reductase small subunit	TGGT1_207060,TGME49_207060,TGVEG_207060	OG6_100537
TGRH88_038520	TGRH88_038520_t1	Toxoplasma gondii RH-88	CM023091:141,713..142,975(+)	unspecified product	TGGT1_207050,TGME49_207050,TGVEG_207050	OG6_490838
TGRH88_038530	TGRH88_038530_t1	Toxoplasma gondii RH-88	CM023091:145,610..155,066(-)	unspecified product	TGGT1_207040,TGME49_207040,TGVEG_207040	OG6_132913
TGRH88_038540	TGRH88_038540_t1	Toxoplasma gondii RH-88	CM023091:155,550..156,002(-)	unspecified product	TGGT1_207030,TGVEG_207030	OG6_492209
TGRH88_038550	TGRH88_038550_t1	Toxoplasma gondii RH-88	CM023091:156,832..159,028(+)	unspecified product	TGGT1_207020,TGME49_207020,TGVEG_207020	OG6_160741
TGRH88_038570	TGRH88_038570_t1	Toxoplasma gondii RH-88	CM023091:164,861..166,110(-)	SAG-related sequence SRS48K	TGME49_207015,TGVEG_441960	OG6_114613
TGRH88_038580	TGRH88_038580_t1	Toxoplasma gondii RH-88	CM023091:169,120..170,724(-)	SAG-related sequence protein SRS48Q	TGME49_207015	OG6_114613
TGRH88_038590	TGRH88_038590_t1	Toxoplasma gondii RH-88	CM023091:173,454..175,058(-)	SAG-related sequence SRS48Q	TGME49_207015	OG6_114613
TGRH88_038600	TGRH88_038600_t1	Toxoplasma gondii RH-88	CM023091:177,787..179,391(-)	SAG-related sequence SRS48Q	TGME49_207015	OG6_114613
TGRH88_038610	TGRH88_038610_t1	Toxoplasma gondii RH-88	CM023091:182,131..183,753(-)	SAG-related sequence SRS48Q	TGME49_296640	OG6_114613
