Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Ortholog Group
TGME49_253110	TGME49_253110.R2011	Toxoplasma gondii ME49	TGME49_chrIII:744,856..751,267(+)	kinesin-8, putative	TGGT1_253110,TGRH88_005120,TGVEG_253110	OG6_100835
TGME49_253120	TGME49_253120.R2012	Toxoplasma gondii ME49	TGME49_chrIII:751,766..761,185(-)	mandelonitrile lyase, putative	TGGT1_253120,TGRH88_005110,TGVEG_253120	OG6_489570
TGME49_253130	TGME49_253130-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:761,989..767,033(-)	transporter, major facilitator family protein	TGGT1_253130,TGRH88_005100,TGVEG_253130	OG6_489819
TGME49_253140	TGME49_253140-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:771,274..778,594(-)	hypothetical protein	TGGT1_253140,TGRH88_005090,TGVEG_253140	OG6_491025
TGME49_253150	TGME49_253150.R2013	Toxoplasma gondii ME49	TGME49_chrIII:780,818..792,597(+)	hypothetical protein	TGGT1_253150,TGRH88_005080,TGVEG_253150	OG6_111824
TGME49_253160	TGME49_253160-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:793,486..799,366(-)	hypothetical protein	TGGT1_253160,TGRH88_005070,TGVEG_253160	OG6_489545
TGME49_253170	TGME49_253170.R2014	Toxoplasma gondii ME49	TGME49_chrIII:799,533..817,934(+)	zinc carboxypeptidase, putative	TGGT1_253170,TGRH88_005060,TGVEG_253170	OG6_113993
TGME49_253290	TGME49_253290.R2015	Toxoplasma gondii ME49	TGME49_chrIII:826,741..839,868(+)	valyl-tRNA synthetase	TGGT1_253290,TGRH88_005030,TGVEG_253290	OG6_100292
TGME49_253300	TGME49_253300-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:840,331..845,159(+)	hypothetical protein	TGGT1_253300,TGRH88_005020,TGVEG_253300	OG6_166646
TGME49_253310	TGME49_253310.R2016	Toxoplasma gondii ME49	TGME49_chrIII:845,744..852,423(-)	hypothetical protein	TGGT1_253310,TGRH88_005010,TGVEG_253310	OG6_490392
TGME49_253320	TGME49_253320-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:852,501..857,791(+)	hypothetical protein	TGGT1_253320,TGRH88_005000,TGVEG_253320	OG6_139471
TGME49_253330	TGME49_253330.R2017	Toxoplasma gondii ME49	TGME49_chrIII:857,863..860,280(-)	bradyzoite pseudokinase BPK1	TGGT1_253330,TGRH88_004990,TGVEG_253330	OG6_490226
TGME49_253360	TGME49_253360.R2018	Toxoplasma gondii ME49	TGME49_chrIII:871,335..877,235(-)	SNARE protein STX20	TGGT1_253360,TGRH88_004960,TGVEG_253360	OG6_111096
TGME49_253370	TGME49_253370.R2019	Toxoplasma gondii ME49	TGME49_chrIII:880,008..903,582(+)	rhoptry neck protein RON4L1	TGGT1_253370,TGRH88_004940,TGVEG_253370	OG6_222944
TGME49_253380	TGME49_253380-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:904,923..917,480(+)	AP2 domain transcription factor AP2III-2	TGGT1_253380,TGRH88_004930,TGVEG_253380	OG6_492169
TGME49_253390	TGME49_253390.R2020	Toxoplasma gondii ME49	TGME49_chrIII:915,540..919,977(-)	hypothetical protein	TGGT1_253390,TGRH88_004920,TGVEG_253390	OG6_490271
TGME49_253400	TGME49_253400-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:921,133..930,043(-)	hypothetical protein	TGGT1_253400,TGRH88_004910,TGVEG_253400	OG6_117846
TGME49_253410	TGME49_253410-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:930,207..934,651(+)	hypothetical protein	TGGT1_253410,TGRH88_004900,TGVEG_253410	OG6_489751
TGME49_253420	TGME49_253420.R2021	Toxoplasma gondii ME49	TGME49_chrIII:935,457..940,709(-)	PQ loop repeat-containing protein	TGGT1_253420,TGRH88_004890,TGVEG_253420	OG6_102406
TGME49_253430	TGME49_253430.R2022	Toxoplasma gondii ME49	TGME49_chrIII:943,245..950,713(+)	asparagine synthetase, putative	TGGT1_253430,TGRH88_004880,TGVEG_253430	OG6_100710
TGME49_253440	TGME49_253440.R2023	Toxoplasma gondii ME49	TGME49_chrIII:960,567..973,590(+)	cell-cycle-associated protein kinase SRPK, putative	TGGT1_253440,TGRH88_004860,TGVEG_253440	OG6_100556
TGME49_253460	TGME49_253460-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:974,007..975,054(-)	hypothetical protein	TGGT1_253460,TGRH88_004850,TGVEG_253460	OG6_490339
TGME49_253470	TGME49_253470-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:975,275..978,406(+)	alveolin domain containing intermediate filament IMC13	TGGT1_253470,TGRH88_004840,TGVEG_253470	OG6_146160
TGME49_253480	TGME49_253480-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:978,669..981,067(+)	topoisomerase VIA, putative	TGGT1_253480,TGVEG_253480	OG6_101269
TGME49_253490	TGME49_253490.R2024	Toxoplasma gondii ME49	TGME49_chrIII:981,992..991,911(+)	hypothetical protein	TGGT1_253490,TGRH88_004830,TGVEG_253490	OG6_491739
TGME49_253500	TGME49_253500.R2025	Toxoplasma gondii ME49	TGME49_chrIII:992,623..998,788(-)	intraflagellar transport 57-like protein	TGGT1_253500,TGRH88_004820,TGVEG_253500	OG6_104628
TGME49_253510	TGME49_253510-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,000,515..1,008,159(+)	transporter/permease protein	TGGT1_253510,TGRH88_004810,TGVEG_253510	OG6_111177
TGME49_253520	TGME49_253520-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,008,292..1,013,854(-)	U3 small nucleolar RNA-associated protein 6 protein	TGGT1_253520,TGRH88_004800,TGVEG_253520	OG6_102475
TGME49_253530	TGME49_253530-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,014,018..1,016,224(+)	ribonuclease P/MRP protein subunit POP5, putative	TGGT1_253530,TGRH88_004790,TGVEG_253530	OG6_103583
TGME49_253540	TGME49_253540.R2026	Toxoplasma gondii ME49	TGME49_chrIII:1,017,518..1,021,496(-)	hypothetical protein	TGGT1_253540,TGRH88_004780,TGVEG_253540	OG6_491914
TGME49_253550	TGME49_253550.R2027	Toxoplasma gondii ME49	TGME49_chrIII:1,021,621..1,026,747(+)	WD repeat-containing protein 92, putative	TGGT1_253550,TGRH88_004770,TGVEG_253550	OG6_103914
TGME49_253560	TGME49_253560-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,026,570..1,035,718(-)	hypothetical protein	TGGT1_253560,TGRH88_004760,TGVEG_253560	OG6_489863
TGME49_253570	TGME49_253570.R2028	Toxoplasma gondii ME49	TGME49_chrIII:1,035,857..1,040,540(+)	hypothetical protein	TGGT1_253570,TGRH88_004750,TGVEG_253570	OG6_222945
TGME49_253580	TGME49_253580.R2029	Toxoplasma gondii ME49	TGME49_chrIII:1,041,727..1,048,973(+)	CMGC kinase, CDK family	TGGT1_253580,TGRH88_004740,TGVEG_253580	OG6_491291
TGME49_253600	TGME49_253600.R2030	Toxoplasma gondii ME49	TGME49_chrIII:1,050,533..1,059,747(+)	preconoidal ring protein PCR6	TGGT1_253600,TGRH88_004730,TGVEG_253600	OG6_171437
TGME49_253615	TGME49_253615.R2031	Toxoplasma gondii ME49	TGME49_chrIII:1,060,225..1,075,375(-)	hypothetical protein	TGGT1_253615,TGRH88_004720,TGVEG_253615	OG6_223062
TGME49_253640	TGME49_253640-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,077,557..1,081,978(+)	hypothetical protein	TGGT1_253640,TGRH88_004710,TGVEG_253640	OG6_151920
TGME49_253650	TGME49_253650.R2032	Toxoplasma gondii ME49	TGME49_chrIII:1,082,284..1,087,570(-)	DnaJ C terminal region domain-containing protein	TGGT1_253650,TGRH88_004700,TGVEG_253650	OG6_100469
TGME49_253660	TGME49_253660.R2033	Toxoplasma gondii ME49	TGME49_chrIII:1,088,576..1,093,207(-)	RING finger protein, putative	TGGT1_253660,TGRH88_004690,TGVEG_253660	OG6_490763
TGME49_253690	TGME49_253690-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,101,467..1,103,516(+)	hypothetical protein	TGGT1_253690,TGVEG_253690	OG6_222948
TGME49_253700	TGME49_253700-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,103,850..1,113,290(-)	transporter, major facilitator family protein	TGGT1_253700,TGRH88_004650,TGVEG_253700	OG6_107747
TGME49_253710	TGME49_253710-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,115,276..1,123,819(-)	hypothetical protein	TGGT1_253710,TGRH88_004640,TGVEG_253710	OG6_208138
TGME49_253730	TGME49_253730-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,124,623..1,136,314(-)	importin-beta N-terminal domain-containing protein	TGGT1_253730,TGRH88_004630,TGVEG_253730	OG6_101888
TGME49_253740	TGME49_253740-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,139,038..1,144,880(+)	hypothetical protein	TGGT1_253740,TGRH88_004620,TGVEG_253740	OG6_491350
TGME49_253750	TGME49_253750.R2034	Toxoplasma gondii ME49	TGME49_chrIII:1,145,595..1,175,402(-)	PLU-1 family protein	TGGT1_253750,TGRH88_004610,TGVEG_253750	OG6_491692
TGME49_253755	TGME49_253755-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,178,185..1,180,595(+)	hypothetical protein	TGGT1_253755,TGRH88_004600,TGVEG_253755	OG6_491708
TGME49_253760	TGME49_253760-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,182,695..1,184,312(+)	hypothetical protein	TGGT1_253760,TGVEG_253760	OG6_489928
TGME49_253770	TGME49_253770-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,184,640..1,185,223(+)	hypothetical protein	TGGT1_253770,TGRH88_004590,TGVEG_253770	OG6_489700
TGME49_253780	TGME49_253780.R2035	Toxoplasma gondii ME49	TGME49_chrIII:1,188,196..1,193,603(-)	GTP cyclohydrolase I, putative	TGGT1_253780,TGRH88_004570,TGVEG_253780	OG6_101153
TGME49_253790	TGME49_253790-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,195,474..1,203,819(+)	zinc finger (CCCH type) motif-containing protein	TGGT1_253790,TGRH88_004560,TGVEG_253790	OG6_101179
TGME49_253800	TGME49_253800-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,204,932..1,211,695(+)	ribosomal protein L15, putative	TGGT1_253800,TGRH88_004550,TGVEG_253800	OG6_100988
TGME49_253810	TGME49_253810-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,211,432..1,220,223(-)	hypothetical protein	TGGT1_253810,TGRH88_004540,TGVEG_253810	OG6_211150
TGME49_253820	TGME49_253820-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,222,429..1,224,873(+)	hypothetical protein	TGGT1_253820,TGRH88_004530,TGVEG_253820	OG6_222976
TGME49_253830	TGME49_253830-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,225,462..1,227,609(+)	hypothetical protein	TGGT1_253830,TGRH88_004520,TGVEG_253830	OG6_179326
TGME49_253850	TGME49_253850-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,229,207..1,232,157(+)	zinc finger, CCHC-type domain-containing protein	TGGT1_253850,TGRH88_004510,TGVEG_253850	OG6_492364
TGME49_253860	TGME49_253860.R2036	Toxoplasma gondii ME49	TGME49_chrIII:1,233,043..1,243,787(-)	tyrosine kinase-like protein TKL3	TGGT1_253860,TGRH88_004500,TGVEG_253860	OG6_174279
TGME49_253870	TGME49_253870.R2037	Toxoplasma gondii ME49	TGME49_chrIII:1,245,802..1,263,393(-)	hypothetical protein	TGGT1_253870,TGRH88_004480,TGVEG_253870	OG6_118237
TGME49_253880	TGME49_253880-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,264,972..1,272,680(+)	GNS1/SUR4 family protein	TGGT1_253880,TGRH88_004470,TGVEG_253880	OG6_491786
TGME49_253910	TGME49_253910.R2038	Toxoplasma gondii ME49	TGME49_chrIII:1,295,156..1,299,921(-)	hypothetical protein	TGGT1_253910,TGRH88_004440,TGVEG_253910	OG6_223173
TGME49_253940	TGME49_253940-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,351,704..1,364,549(-)	CAM Kinase family, incomplete catalytic triad	TGGT1_253940,TGRH88_004410,TGVEG_253940	OG6_137978
TGME49_253950	TGME49_253950-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,364,725..1,369,340(+)	protein fam50a, putative	TGGT1_253950,TGRH88_004390,TGVEG_253950	OG6_102806
TGME49_253960	TGME49_253960.R2039	Toxoplasma gondii ME49	TGME49_chrIII:1,369,381..1,374,521(-)	oxidoreductase, short chain dehydrogenase/reductase family protein	TGGT1_253960,TGRH88_004380,TGVEG_253960	OG6_111930
TGME49_253970	TGME49_253970.R2040	Toxoplasma gondii ME49	TGME49_chrIII:1,374,693..1,377,653(+)	hypothetical protein	TGGT1_253970,TGRH88_004370,TGVEG_253970	OG6_491462
TGME49_253990	TGME49_253990-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,379,581..1,391,252(+)	hypothetical protein	TGGT1_253990,TGRH88_004360,TGVEG_253990	OG6_489324
TGME49_254000	TGME49_254000.R2041	Toxoplasma gondii ME49	TGME49_chrIII:1,391,826..1,396,245(-)	dense granule protein GRA47	TGGT1_254000,TGRH88_004350,TGVEG_254000	OG6_489373
TGME49_254010	TGME49_254010.R2042	Toxoplasma gondii ME49	TGME49_chrIII:1,397,018..1,406,387(+)	serine carboxypeptidase s28 protein	TGGT1_254010,TGRH88_004340,TGVEG_254010	OG6_100644
TGME49_254020	TGME49_254020.R2043	Toxoplasma gondii ME49	TGME49_chrIII:1,406,227..1,416,999(-)	dynein intermediate chain, putative	TGGT1_254020,TGRH88_004330,TGVEG_254020	OG6_104087
TGME49_254030	TGME49_254030.R2044	Toxoplasma gondii ME49	TGME49_chrIII:1,419,497..1,421,147(+)	cytochrome c oxidase subunit ApiCOX13	TGGT1_254030,TGRH88_004320,TGVEG_254030	OG6_104066
TGME49_254040	TGME49_254040-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,421,676..1,422,149(+)	hypothetical protein	TGGT1_254040,TGRH88_004310,TGVEG_254040	OG6_489482
TGME49_254050	TGME49_254050-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,422,844..1,427,804(-)	optic atrophy 3 protein (opa3) protein	TGGT1_254050,TGRH88_004300,TGVEG_254050	OG6_103296
TGME49_254060	TGME49_254060-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,428,010..1,429,761(+)	SAG-related sequence SRS14A	TGGT1_254060,TGRH88_004290,TGVEG_254060	OG6_114613
TGME49_254070	TGME49_254070.R2045	Toxoplasma gondii ME49	TGME49_chrIII:1,434,475..1,437,460(+)	hypothetical protein	TGGT1_254070,TGRH88_004280,TGVEG_254070	OG6_148529
TGME49_254080	TGME49_254080-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,438,359..1,441,267(+)	metal cation transporter, ZIP family protein	TGGT1_254080,TGRH88_004270,TGVEG_254080	OG6_151114
TGME49_254090	TGME49_254090.R2046	Toxoplasma gondii ME49	TGME49_chrIII:1,441,912..1,447,009(-)	hypothetical protein	TGGT1_254090,TGRH88_004260,TGVEG_254090	OG6_115676
TGME49_254110	TGME49_254110-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,449,205..1,456,401(+)	tryptophanyl-tRNA synthetase (TrpRS1)	TGGT1_254110,TGRH88_004250,TGVEG_254110	OG6_101334
TGME49_254120	TGME49_254120-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,457,767..1,460,643(+)	autophagy-related protein ATG8	TGGT1_254120,TGRH88_004240,TGVEG_254120	OG6_100707
TGME49_254135	TGME49_254135-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,461,130..1,469,560(-)	hypothetical protein	TGGT1_254135,TGRH88_004230,TGVEG_254135	OG6_489889
TGME49_254140	TGME49_254140.R2047	Toxoplasma gondii ME49	TGME49_chrIII:1,469,789..1,473,045(+)	DNA-directed RNA polymerase II RPABC4	TGGT1_254140,TGRH88_004220,TGVEG_254140	OG6_103748
TGME49_254150	TGME49_254150-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,473,172..1,478,871(-)	hypothetical protein	TGGT1_254150,TGRH88_004210,TGVEG_254150	OG6_490851
TGME49_254160	TGME49_254160.R2048	Toxoplasma gondii ME49	TGME49_chrIII:1,480,469..1,505,293(+)	hypothetical protein	TGGT1_254160,TGGT1_462971,TGRH88_004190,TGVEG_254160	OG6_489319
TGME49_254180	TGME49_254180.R2049	Toxoplasma gondii ME49	TGME49_chrIII:1,504,801..1,511,393(-)	radial spoke protein 3 protein	TGGT1_254180,TGRH88_004180,TGVEG_254180	OG6_104764
TGME49_254190	TGME49_254190.R2050	Toxoplasma gondii ME49	TGME49_chrIII:1,511,568..1,518,343(+)	calcium signaling protein kinase MARK, putative	TGGT1_254190,TGRH88_004170,TGVEG_254190	OG6_119552
TGME49_254200	TGME49_254200.R2051	Toxoplasma gondii ME49	TGME49_chrIII:1,518,177..1,529,483(-)	anticodon binding domain-containing protein	TGGT1_254200,TGRH88_004160,TGVEG_254200	OG6_100673
TGME49_254210	TGME49_254210-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,529,734..1,538,230(+)	RNA recognition motif-containing protein	TGGT1_254210,TGRH88_004150,TGVEG_254210	OG6_139484
TGME49_254220	TGME49_254220-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,538,463..1,546,813(-)	RNA recognition motif-containing protein	TGGT1_254220,TGRH88_004140,TGVEG_254220	OG6_491072
TGME49_254230	TGME49_254230-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,547,023..1,556,304(+)	hypothetical protein	TGGT1_254230,TGRH88_004130,TGVEG_254230	OG6_137236
TGME49_254250	TGME49_254250.R2052	Toxoplasma gondii ME49	TGME49_chrIII:1,557,931..1,564,306(-)	PRELI domain-containing protein PRELID	TGGT1_254250,TGRH88_004120,TGVEG_254250	OG6_102353
TGME49_254260	TGME49_254260.R2053	Toxoplasma gondii ME49	TGME49_chrIII:1,564,464..1,566,937(+)	COX19 cytochrome c oxidase assembly family protein	TGGT1_254260,TGRH88_004100,TGVEG_254260	OG6_103881
TGME49_254270	TGME49_254270-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,569,124..1,571,616(+)	hypothetical protein	TGGT1_254270,TGRH88_004090,TGVEG_254270	OG6_101954
TGME49_254280	TGME49_254280-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,571,872..1,574,673(-)	DNA-directed RNA polymerase III RPC9	TGGT1_254280,TGRH88_004080,TGVEG_254280	OG6_491456
TGME49_254290	TGME49_254290-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,577,312..1,583,780(+)	hypothetical protein	TGGT1_254290,TGRH88_004070,TGVEG_254290	OG6_490425
TGME49_254300	TGME49_254300-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,585,599..1,597,457(+)	hypothetical protein	TGGT1_254300,TGRH88_004060,TGVEG_254300	OG6_489376
TGME49_254330	TGME49_254330-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,612,934..1,618,993(-)	lipase	TGGT1_254330,TGRH88_004020,TGVEG_254330	OG6_170102
TGME49_254340	TGME49_254340.R2054	Toxoplasma gondii ME49	TGME49_chrIII:1,619,381..1,623,213(+)	SAYSvFN domain-containing protein	TGGT1_254340,TGRH88_004010,TGVEG_254340	OG6_121103
TGME49_254365	TGME49_254365-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,647,871..1,651,582(+)	phosphatidate cytidylyltransferase	TGGT1_254365,TGRH88_004000,TGVEG_254365	OG6_139508
TGME49_254370	TGME49_254370-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,654,005..1,693,089(+)	guanylyl cyclase	TGGT1_254370,TGRH88_003990,TGVEG_254370	OG6_119479
TGME49_254380	TGME49_254380-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,695,655..1,700,062(+)	ribosomal protein L11, putative	TGGT1_254380,TGRH88_003980,TGVEG_254380	OG6_100842
TGME49_254390	TGME49_254390-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,699,735..1,709,703(-)	CRAL/TRIO domain-containing protein	TGGT1_254390,TGRH88_003970,TGVEG_254390	OG6_132275
TGME49_254400	TGME49_254400.R2055	Toxoplasma gondii ME49	TGME49_chrIII:1,709,884..1,712,644(+)	LSU ribosomal protein L2P, putative	TGGT1_254400,TGRH88_003960,TGVEG_254400	OG6_100234
TGME49_254410	TGME49_254410.R2056	Toxoplasma gondii ME49	TGME49_chrIII:1,714,668..1,721,919(-)	protein phosphatase PPM10, putative	TGGT1_254410,TGRH88_003950,TGVEG_254410	OG6_100742
TGME49_254420	TGME49_254420-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,722,225..1,734,237(+)	phospholipase, patatin family protein	TGGT1_254420,TGRH88_003940,TGVEG_254420	OG6_144769
TGME49_254430	TGME49_254430-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,735,173..1,738,664(-)	microneme protein, putative	TGGT1_254430,TGRH88_003930,TGVEG_254430	OG6_491296
TGME49_254440	TGME49_254440-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,739,976..1,743,315(-)	ribosomal protein RPL12	TGGT1_254440,TGRH88_003920,TGVEG_254440	OG6_100843
TGME49_254450	TGME49_254450.R2057	Toxoplasma gondii ME49	TGME49_chrIII:1,746,910..1,756,798(+)	Pelota, putative	TGGT1_254450,TGRH88_003900,TGVEG_254450	OG6_101450
TGME49_254460	TGME49_254460.R2058	Toxoplasma gondii ME49	TGME49_chrIII:1,755,102..1,757,581(-)	hypothetical protein	TGGT1_254460,TGRH88_003890,TGVEG_254460	OG6_491278
TGME49_254470	TGME49_254470.R2059	Toxoplasma gondii ME49	TGME49_chrIII:1,758,400..1,764,667(+)	Myc-regulation protein MYR1	TGGT1_254470,TGRH88_003880,TGVEG_254470	OG6_490908
TGME49_254480	TGME49_254480-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,764,737..1,769,247(-)	WD domain, G-beta repeat-containing protein	TGGT1_254480,TGRH88_003870,TGVEG_254480	OG6_103715
TGME49_254485	TGME49_254485-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,769,592..1,771,843(-)	hypothetical protein	TGGT1_254485,TGRH88_003860,TGVEG_254485	OG6_489569
TGME49_254490	TGME49_254490-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,772,073..1,789,273(+)	Sel1 repeat-containing protein	TGGT1_254490,TGRH88_003850,TGVEG_254490	OG6_101047
TGME49_254500	TGME49_254500-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,790,816..1,795,244(+)	WD repeat-containing protein	TGGT1_254500,TGRH88_003840,TGVEG_254500	OG6_103233
TGME49_254510	TGME49_254510-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,796,054..1,801,417(-)	ankyrin repeat-containing protein	TGGT1_254510,TGRH88_003830,TGVEG_254510	OG6_105985
TGME49_254520	TGME49_254520-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,801,858..1,806,057(+)	mediator complex subunit MED11	TGGT1_254520,TGRH88_003820,TGVEG_254520	OG6_222982
TGME49_254530	TGME49_254530-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,807,257..1,817,101(+)	hypothetical protein	TGGT1_254530,TGRH88_003810	OG6_490764
TGME49_254540	TGME49_254540-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,817,796..1,821,467(-)	CDP-alcohol phosphatidyltransferase superfamily protein	TGGT1_254540,TGRH88_003800,TGVEG_254540	OG6_105443
TGME49_254555	TGME49_254555.R2060	Toxoplasma gondii ME49	TGME49_chrIII:1,822,321..1,831,060(+)	histone lysine acetyltransferase GCN5-A	TGGT1_254555,TGRH88_003790,TGVEG_254555	OG6_101489
TGME49_254570	TGME49_254570-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,830,670..1,845,632(-)	hypothetical protein	TGGT1_254570,TGRH88_003780,TGVEG_254570	OG6_489698
TGME49_254580	TGME49_254580.R2061	Toxoplasma gondii ME49	TGME49_chrIII:1,846,673..1,850,140(-)	adenine nucleotide transporter ANT	TGGT1_254580,TGRH88_003770,TGVEG_254580	OG6_101710
TGME49_254590	TGME49_254590-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,851,530..1,852,407(-)	hypothetical protein	TGGT1_254590,TGRH88_003760,TGVEG_254590	OG6_142877
TGME49_254600	TGME49_254600-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,853,818..1,854,051(+)	ubiquitin family protein	TGGT1_254600,TGVEG_254600	OG6_121187
TGME49_254603	TGME49_254603-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,854,897..1,855,817(-)	hypothetical protein	TGGT1_254603,TGRH88_003750,TGVEG_254603	OG6_491498
TGME49_254606	TGME49_254606-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,856,653..1,857,213(-)	hypothetical protein	TGGT1_254606,TGRH88_003740,TGVEG_254606	OG6_491992
TGME49_254610	TGME49_254610-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,857,220..1,859,020(-)	Tim10/DDP family zinc finger superfamily protein	TGGT1_254610,TGRH88_003730,TGVEG_254610	OG6_103836
TGME49_254620	TGME49_254620.R2062	Toxoplasma gondii ME49	TGME49_chrIII:1,860,336..1,861,952(-)	ribosomal protein RPL39	TGGT1_254620,TGRH88_003720,TGVEG_254620	OG6_101109
TGME49_254625	TGME49_254625.R2063	Toxoplasma gondii ME49	TGME49_chrIII:1,863,905..1,867,434(+)	hypothetical protein	TGGT1_254625,TGRH88_003710	OG6_492313
TGME49_254630	TGME49_254630.R2064	Toxoplasma gondii ME49	TGME49_chrIII:1,867,147..1,872,464(-)	CDK-related protein kinase CRK6	TGGT1_254630,TGRH88_003700,TGVEG_254630	OG6_223003
TGME49_254635	TGME49_254635-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,872,700..1,873,794(-)	hypothetical protein	TGGT1_254635,TGRH88_003690,TGVEG_254635	OG6_492245
TGME49_254640	TGME49_254640.R2065	Toxoplasma gondii ME49	TGME49_chrIII:1,873,603..1,875,299(-)	DNA polymerase delta subunit 4, putative	TGGT1_254640,TGRH88_003680,TGVEG_254640	OG6_106170
TGME49_254650	TGME49_254650.R2066	Toxoplasma gondii ME49	TGME49_chrIII:1,875,466..1,877,606(+)	pre-mRNA-splicing factor Cwc2, putative	TGGT1_254650,TGRH88_003670,TGVEG_254650	OG6_102614
TGME49_254660	TGME49_254660.R2067	Toxoplasma gondii ME49	TGME49_chrIII:1,877,394..1,879,332(-)	ankyrin repeat-containing protein	TGGT1_254660,TGRH88_003660,TGVEG_254660	OG6_107449
TGME49_254670	TGME49_254670-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,879,970..1,881,158(-)	hypothetical protein	TGGT1_254670,TGRH88_003650,TGVEG_254670	OG6_158743
TGME49_254680	TGME49_254680-t26_1	Toxoplasma gondii ME49	TGME49_chrIII:1,881,917..1,883,244(-)	hypothetical protein	TGGT1_254680,TGRH88_003640,TGVEG_254680	OG6_490616
TGME49_254690	TGME49_254690.R2068	Toxoplasma gondii ME49	TGME49_chrIII:1,883,436..1,887,569(+)	serine hydrolase ASH2	TGGT1_254690,TGRH88_003630,TGVEG_254690	OG6_101827
TGME49_254700	TGME49_254700.R2069	Toxoplasma gondii ME49	TGME49_chrIII:1,888,865..1,891,643(-)	RING finger protein, putative	TGRH88_003620,TGVEG_254700	OG6_492223
